canonical_key,occurrences,kept_question,dropped_question,dropped_username,dropped_qnum
"in this server room, is cooling energy matched to the actual it load",3,"in this server room, is cooling energy matched to the actual it load?","in this server room, is cooling energy matched to the actual IT load?",P66,
what mix of measures gets us the fastest route to net zero,3,what mix of measures gets us the fastest route to net zero?,what mix of measures gets us the fastest route to net zero?,P71,
what mix of measures gets us the fastest route to net zero,3,what mix of measures gets us the fastest route to net zero?,what mix of measures gets us the fastest route to net zero?,P02,
how is the building's overall energy use tracked,3,how is the building's overall energy use tracked?,how is the building's overall energy use tracked?,P64,
how is the building's overall energy use tracked,3,how is the building's overall energy use tracked?,how is the building's overall energy use tracked?,P66,
are we on track to be net zero,3,are we on track to be net zero?,are we on track to be net zero,P64,
are we on track to be net zero,3,are we on track to be net zero?,are we on track to be net zero,P95,
what happens to the building's energy use overnight,3,what happens to the building's energy use overnight?,what happens to the building's energy use overnight,P64,
what happens to the building's energy use overnight,3,what happens to the building's energy use overnight?,what happens to the building's energy use overnight?,P60,
are there any quick wins to cut energy use,3,are there any quick wins to cut energy use?,are there any quick wins to cut energy use?,P64,
are there any quick wins to cut energy use,3,are there any quick wins to cut energy use?,are there any quick wins to cut energy use,P61,
do the occupancy sensors and the energy meter agree on usage patterns,3,do the occupancy sensors and the energy meter agree on usage patterns?,do the occupancy sensors and the energy meter agree on usage patterns?,P64,
do the occupancy sensors and the energy meter agree on usage patterns,3,do the occupancy sensors and the energy meter agree on usage patterns?,do the occupancy sensors and the energy meter agree on usage patterns,P02,
is the chiller and boiler status ever 'on' at the same time and wasting energy,3,is the chiller and boiler status ever 'on' at the same time and wasting energy?,is the chiller and boiler status ever 'on' at the same time and wasting energy?,P64,
is the chiller and boiler status ever 'on' at the same time and wasting energy,3,is the chiller and boiler status ever 'on' at the same time and wasting energy?,is the chiller and boiler status ever 'on' at the same time and wasting energy?,P95,
how much standby load is drawn through the smart plugs right now,3,how much standby load is drawn through the smart plugs right now?,how much standby load is drawn through the smart plugs right now,P64,
how much standby load is drawn through the smart plugs right now,3,how much standby load is drawn through the smart plugs right now?,how much standby load is drawn through the smart plugs right now?,P02,
"when this hall hosts an event, how much does enery demand jump",3,"when this hall hosts an event, how much does enery demand jump?","when this hall hosts an event, how much does enery demand jump",P64,
"when this hall hosts an event, how much does enery demand jump",3,"when this hall hosts an event, how much does enery demand jump?","when this hall hosts an event, how much does enery demand jump?",P95,
"if occupancy drops on a friday, can the building scale back energy use here",3,"if occupancy drops on a friday, can the building scale back energy use here?","if occupancy drops on a friday, can the building scale back energy use here?",P64,
"if occupancy drops on a friday, can the building scale back energy use here",3,"if occupancy drops on a friday, can the building scale back energy use here?","if occupancy drops on a Friday, can the building scale back energy use here?",P61,
"on a rainy week, how does reduced daylight change lighting energy here",3,"on a rainy week, how does reduced daylight change lighting energy here?","on a rainy week, how does reduced daylight change lighting energy here",P64,
"on a rainy week, how does reduced daylight change lighting energy here",3,"on a rainy week, how does reduced daylight change lighting energy here?","on a rainy week, how does reduced daylight change lighting energy here?",P61,
"when co2 rises in this room, can ventilaton respond without spiking energy",3,"when co2 rises in this room, can ventilaton respond without spiking energy","when CO2 rises in this room, can ventilaton respond without spiking energy?",P64,
"when co2 rises in this room, can ventilaton respond without spiking energy",3,"when co2 rises in this room, can ventilaton respond without spiking energy","when co2 rises in this room, can ventilaton respond without spiking energy?",P66,
are ev chargers powered by clean energy,3,are EV chargers powered by clean energy?,are ev chargers powered by clean energy?,P95,
are ev chargers powered by clean energy,3,are EV chargers powered by clean energy?,are EV chargers powered by clean energy?,P60,
what proportion of energy is lost rather than used,3,what proportion of energy is lost rather than used?,what proportion of energy is lost rather than used,P95,
what proportion of energy is lost rather than used,3,what proportion of energy is lost rather than used?,what proportion of energy is lost rather than used?,P61,
"on a typical monday, which zone ramps up energy earliest",3,"on a typical monday, which zone ramps up energy earliest?","on a typical monday, which zone ramps up energy earliest",P95,
"on a typical monday, which zone ramps up energy earliest",3,"on a typical monday, which zone ramps up energy earliest?","on a typical Monday, which zone ramps up energy earliest?",P66,
"if this floor's setpoint drifts, how much extra energy does it cost over a day",3,"if this floor's setpoint drifts, how much extra energy does it cost over a day?","if this floor's setpoint drifts, how much extra energy does it cost over a day?",P95,
"if this floor's setpoint drifts, how much extra energy does it cost over a day",3,"if this floor's setpoint drifts, how much extra energy does it cost over a day?","if this floor's setpoint drifts, how much extra energy does it cost over a day?",P66,
"to cut energy use by 15% this year, where should we focus",3,"to cut energy use by 15% this year, where should we focus?","to cut energy use by 15% this year, where should we focus?",P95,
"to cut energy use by 15% this year, where should we focus",3,"to cut energy use by 15% this year, where should we focus?","to cut energy use by 15% this year, where should we focus?",P60,
does the building reuse or recycle any of its waste heat,3,does the building reuse or recycle any of its waste heat?,does the building reuse or recycle any of its waste heat,P66,
does the building reuse or recycle any of its waste heat,3,does the building reuse or recycle any of its waste heat?,does the building reuse or recycle any of its waste heat?,P60,
do the temperature setpoints and the energy meter show overcooling anywhere,3,do the temperature setpoints and the energy meter show overcooling anywhere,do the temperature setpoints and the energy meter show overcooling anywhere?,P66,
do the temperature setpoints and the energy meter show overcooling anywhere,3,do the temperature setpoints and the energy meter show overcooling anywhere,do the temperature setpoints and the energy meter show overcooling anywhere?,P60,
what does the pulse meter show for gas consumption this week,3,what does the pulse meter show for gas consumption this week,what does the pulse meter show for gas consumption this week?,P66,
what does the pulse meter show for gas consumption this week,3,what does the pulse meter show for gas consumption this week,what does the pulse meter show for gas consumption this week?,P02,
is the cooling tower's metered water use tracking with the chiller load,3,is the cooling tower's metered water use tracking with the chiller load?,is the cooling tower's metered water use tracking with the chiller load?,P66,
is the cooling tower's metered water use tracking with the chiller load,3,is the cooling tower's metered water use tracking with the chiller load?,is the cooling tower's metered water use tracking with the chiller load?,P60,
"if solar is overproducing at noon, where can we use or store that energy",3,"if solar is overproducing at noon, where can we use or store that energy","if solar is overproducing at noon, where can we use or store that energy?",P66,
"if solar is overproducing at noon, where can we use or store that energy",3,"if solar is overproducing at noon, where can we use or store that energy","if solar is overproducing at noon, where can we use or store that energy?",P02,
"if the room is unbooked but the av is still on, can it power down automatically",3,"if the room is unbooked but the av is still on, can it power down automatically?","if the room is unbooked but the av is still on, can it power down automatically?",P66,
"if the room is unbooked but the av is still on, can it power down automatically",3,"if the room is unbooked but the av is still on, can it power down automatically?","if the room is unbooked but the av is still on, can it power down automatically",P02,
can the system set and track an energy budget per floor,3,can the system set and track an energy budget per floor?,can the system set and track an energy budget per floor?,P66,
can the system set and track an energy budget per floor,3,can the system set and track an energy budget per floor?,can the system set and track an energy budget per floor?,P61,
"in this zone, is there energy being wasted on empty meeting rooms",3,"in this zone, is there energy being wasted on empty meeting rooms?","in this zone, is there energy being wasted on empty meeting rooms?",P02,
"in this zone, is there energy being wasted on empty meeting rooms",3,"in this zone, is there energy being wasted on empty meeting rooms?","in this zone, is there energy being wasted on empty meeting rooms?",P60,
how should we prioritise retrofits to maximise carbon savings,3,how should we prioritise retrofits to maximise carbon savings?,how should we prioritise retrofits to maximise carbon savings,P02,
how should we prioritise retrofits to maximise carbon savings,3,how should we prioritise retrofits to maximise carbon savings?,how should we prioritise retrofits to maximise carbon savings,P61,
how can we shift load away from peak carbon-intensity hours,3,how can we shift load away from peak carbon-intensity hours,how can we shift load away from peak carbon-intensity hours?,P02,
how can we shift load away from peak carbon-intensity hours,3,how can we shift load away from peak carbon-intensity hours,how can we shift load away from peak carbon-intensity hours,P60,
how should we schedule plant to minimise both cost and carbon,3,how should we schedule plant to minimise both cost and carbon?,how should we schedule plant to minimise both cost and carbon,P02,
how should we schedule plant to minimise both cost and carbon,3,how should we schedule plant to minimise both cost and carbon?,how should we schedule plant to minimise both cost and carbon?,P61,
how much of our waste actually gets recycled,3,how much of our waste actually gets recycled?,how much of our waste actually gets recycled,P61,
how much of our waste actually gets recycled,3,how much of our waste actually gets recycled?,how much of our waste actually gets recycled?,P60,
is the heat-recovery unit actually recovering energy per the temperature sensors,3,is the heat-recovery unit actually recovering energy per the temperature sensors?,is the heat-recovery unit actually recovering energy per the temperature sensors?,P61,
is the heat-recovery unit actually recovering energy per the temperature sensors,3,is the heat-recovery unit actually recovering energy per the temperature sensors?,is the heat-recovery unit actually recovering energy per the temperature sensors?,P60,
"during the summer shutdown, what is the building's minimum viable energy use",3,"during the summer shutdown, what is the building's minimum viable energy use?","during the summer shutdown, what is the building's minimum viable energy use",P61,
"during the summer shutdown, what is the building's minimum viable energy use",3,"during the summer shutdown, what is the building's minimum viable energy use?","during the summer shutdown, what is the building's minimum viable energy use",P60,
"if someone is trapped in a room, how does the system help locate them",3,"if someone is trapped in a room, how does the system help locate them?","if someone is trapped in a room, how does the system help locate them",P72,
"if someone is trapped in a room, how does the system help locate them",3,"if someone is trapped in a room, how does the system help locate them?","if someone is trapped in a room, how does the system help locate them?",P03,
can the system schedule and verify all statutory safety inspections,3,can the system schedule and verify all statutory safety inspections?,can the system schedule and verify all statutory safety inspections?,P72,
can the system schedule and verify all statutory safety inspections,3,can the system schedule and verify all statutory safety inspections?,can the system schedule and verify all statutory safety inspections?,P03,
how is water safety managed to prevent legionella,3,how is water safety managed to prevent legionella?,how is water safety managed to prevent legionella?,P63,
how is water safety managed to prevent legionella,3,how is water safety managed to prevent legionella?,how is water safety managed to prevent legionella?,P65,
are the emergency lighting test logs up to date in the system,3,are the emergency lighting test logs up to date in the system?,are the emergency lighting test logs up to date in the system?,P63,
are the emergency lighting test logs up to date in the system,3,are the emergency lighting test logs up to date in the system?,are the emergency lighting test logs up to date in the system?,P94,
"if a fire door is found wedged open, who is notified to act",3,"if a fire door is found wedged open, who is notified to act","if a fire door is found wedged open, who is notified to act?",P63,
"if a fire door is found wedged open, who is notified to act",3,"if a fire door is found wedged open, who is notified to act","if a fire door is found wedged open, who is notified to act?",P65,
"if a fire starts on floor 3, what is the safest evacuaton route",3,"if a fire starts on floor 3, what is the safest evacuaton route?","if a fire starts on floor 3, what is the safest evacuaton route?",P63,
"if a fire starts on floor 3, what is the safest evacuaton route",3,"if a fire starts on floor 3, what is the safest evacuaton route?","if a fire starts on floor 3, what is the safest evacuaton route?",P65,
how do we demonstrate due diligence on fire risk assessments,3,how do we demonstrate due diligence on fire risk assessments?,how do we demonstrate due diligence on fire risk assessments?,P63,
how do we demonstrate due diligence on fire risk assessments,3,how do we demonstrate due diligence on fire risk assessments?,how do we demonstrate due diligence on fire risk assessments?,P94,
how can we improve our emergency response time year on year,3,how can we improve our emergency response time year on year?,how can we improve our emergency response time year on year?,P63,
how can we improve our emergency response time year on year,3,how can we improve our emergency response time year on year?,how can we improve our emergency response time year on year?,P59,
"to meet fire safety regulations, what checks must the building pass",3,"to meet fire safety regulations, what checks must the building pass?","to meet fire safety regulations, what checks must the building pass?",P63,
"to meet fire safety regulations, what checks must the building pass",3,"to meet fire safety regulations, what checks must the building pass?","to meet fire safety regulations, what checks must the building pass?",P62,
can the building produce a live roll call for emergency responders,3,can the building produce a live roll call for emergency responders,can the building produce a live roll call for emergency responders?,P63,
can the building produce a live roll call for emergency responders,3,can the building produce a live roll call for emergency responders,can the building produce a live roll call for emergency responders,P59,
how is noise exposure managed for staff,3,how is noise exposure managed for staff?,how is noise exposure managed for staff?,P94,
how is noise exposure managed for staff,3,how is noise exposure managed for staff?,how is noise exposure managed for staff?,P59,
"if there is a gas leak in the kitchen, how is the building made safe",3,"if there is a gas leak in the kitchen, how is the building made safe","if there is a gas leak in the kitchen, how is the building made safe",P94,
"if there is a gas leak in the kitchen, how is the building made safe",3,"if there is a gas leak in the kitchen, how is the building made safe","if there is a gas leak in the kitchen, how is the building made safe?",P62,
"if an intruder is reported, how do staff stay safe and evacuate if needed",3,"if an intruder is reported, how do staff stay safe and evacuate if needed?","if an intruder is reported, how do staff stay safe and evacuate if needed",P94,
"if an intruder is reported, how do staff stay safe and evacuate if needed",3,"if an intruder is reported, how do staff stay safe and evacuate if needed?","if an intruder is reported, how do staff stay safe and evacuate if needed?",P65,
"if a smoke detector triggers at night, who gets alerted",3,"if a smoke detector triggers at night, who gets alerted?","if a smoke detector triggers at night, who gets alerted?",P94,
"if a smoke detector triggers at night, who gets alerted",3,"if a smoke detector triggers at night, who gets alerted?","if a smoke detector triggers at night, who gets alerted?",P62,
what kpis should we track for health and safety in the buidling,3,what KPIs should we track for health and safety in the buidling?,what KPIs should we track for health and safety in the buidling?,P94,
what kpis should we track for health and safety in the buidling,3,what KPIs should we track for health and safety in the buidling?,what KPIs should we track for health and safety in the buidling,P65,
how do we keep track of visitors for safety,3,how do we keep track of visitors for safety?,how do we keep track of visitors for safety?,P65,
how do we keep track of visitors for safety,3,how do we keep track of visitors for safety?,how do we keep track of visitors for safety?,P59,
"during a drill, how long does it take to clear this floor",3,"during a drill, how long does it take to clear this floor","during a drill, how long does it take to clear this floor?",P65,
"during a drill, how long does it take to clear this floor",3,"during a drill, how long does it take to clear this floor","during a drill, how long does it take to clear this floor?",P62,
"if water is found leaking near electrics, how is the hazrd contained",3,"if water is found leaking near electrics, how is the hazrd contained?","if water is found leaking near electrics, how is the hazrd contained?",P65,
"if water is found leaking near electrics, how is the hazrd contained",3,"if water is found leaking near electrics, how is the hazrd contained?","if water is found leaking near electrics, how is the hazrd contained",P62,
how can we ensure every floor always has enough trained first aiders,3,how can we ensure every floor always has enough trained first aiders,how can we ensure every floor always has enough trained first aiders,P65,
how can we ensure every floor always has enough trained first aiders,3,how can we ensure every floor always has enough trained first aiders,how can we ensure every floor always has enough trained first aiders,P62,
can the system prioritise safety repairs by risk level,3,can the system prioritise safety repairs by risk level,can the system prioritise safety repairs by risk level,P65,
can the system prioritise safety repairs by risk level,3,can the system prioritise safety repairs by risk level,can the system prioritise safety repairs by risk level?,P59,
how does the buidling warn people in an emergency,3,how does the buidling warn people in an emergency?,how does the buidling warn people in an emergency?,P03,
how does the buidling warn people in an emergency,3,how does the buidling warn people in an emergency?,how does the buidling warn people in an emergency?,P59,
are there any active safety alerts in the building,3,are there any active safety alerts in the building?,are there any active safety alerts in the building?,P03,
are there any active safety alerts in the building,3,are there any active safety alerts in the building?,are there any active safety alerts in the building?,P62,
are the fire doors kept closed as they should be,3,are the fire doors kept closed as they should be?,are the fire doors kept closed as they should be?,P03,
are the fire doors kept closed as they should be,3,are the fire doors kept closed as they should be?,are the fire doors kept closed as they should be?,P62,
what is the carbon monoxide reading near the boiler room,3,what is the carbon monoxide reading near the boiler room?,what is the carbon monoxide reading near the boiler room?,P03,
what is the carbon monoxide reading near the boiler room,3,what is the carbon monoxide reading near the boiler room?,what is the carbon monoxide reading near the boiler room?,P62,
what safety training is required to work here,3,what safety training is required to work here?,what safety training is required to work here?,P62,
what safety training is required to work here,3,what safety training is required to work here?,what safety training is required to work here?,P59,
how is the building protected against fire spread,3,how is the building protected against fire spread?,how is the building protected against fire spread?,P62,
how is the building protected against fire spread,3,how is the building protected against fire spread?,how is the building protected against fire spread?,P59,
"during an evacuation, how do we account for everyone in the building",3,"during an evacuation, how do we account for everyone in the building","during an evacuation, how do we account for everyone in the building?",P62,
"during an evacuation, how do we account for everyone in the building",3,"during an evacuation, how do we account for everyone in the building","during an evacuation, how do we account for everyone in the building?",P59,
"during a lockdown, how do we keep fire escape routes usable",3,"during a lockdown, how do we keep fire escape routes usable?","during a lockdown, how do we keep fire escape routes usable?",P62,
"during a lockdown, how do we keep fire escape routes usable",3,"during a lockdown, how do we keep fire escape routes usable?","during a lockdown, how do we keep fire escape routes usable?",P59,
"if the muster point is unsafe due to weather, where is the backup",3,"if the muster point is unsafe due to weather, where is the backup?","if the muster point is unsafe due to weather, where is the backup?",P62,
"if the muster point is unsafe due to weather, where is the backup",3,"if the muster point is unsafe due to weather, where is the backup?","if the muster point is unsafe due to weather, where is the backup",P59,
how to purify air,2,How to Purify Air,how to purify air,P82,
elevator busy,2,elevator busy?,elevator busy?,P67,
doors locked,2,doors locked?,doors locked?,P67,
energy used,2,energy used?,energy used?,P67,
windows open,2,windows open?,windows open?,P67,
temperature high,2,temperature high?,temperature high?,P67,
solar active,2,solar active?,solar active?,P48,
ev charging,2,EV charging?,EV charging?,P48,
safe here,2,safe here?,safe here?,P48,
ac working,2,AC working?,AC working?,P48,
lights dim,2,lights dim?,lights dim?,P48,
what actions are taken when sustainability targets are not met,2,What actions are taken when sustainability targets are not met?,What actions are taken when sustainability targets are not met?,P56,
are any building systems running outside their normal schedule,2,are any building systems running outside their normal schedule?,Are any building systems running outside their normal schedule?,P56,
are there any environmental conditions affecting productivity here,2,are there any environmental conditions affecting productivity here?,Are there any environmental conditions affecting productivity here?,P56,
what is the current co2 level in this area,2,what is the current CO2 level in this area?,What is the current CO2 level in this area?,P56,
can i check if the rooftop equipment is operating within safe limits,2,can i check if the rooftop equipment is operating within safe limits?,Can I check if the rooftop equipment is operating within safe limits?,P56,
how stable is the power supply in this building right now,2,how stable is the power supply in this building right now?,How stable is the power supply in this building right now?,P56,
can the system suggest a workspace with fewer distractions,2,can the system suggest a workspace with fewer distractions?,Can the system suggest a workspace with fewer distractions?,P56,
is there any delay expected in elevator service during peak hours,2,is there any delay expected in elevator service during peak hours?,Is there any delay expected in elevator service during peak hours?,P56,
can i see how air circulation differs between rooms on this floor,2,can i see how air circulation differs between rooms on this floor?,Can I see how air circulation differs between rooms on this floor?,P56,
is the building running optimally across all systems right now,2,is the building running optimally across all systems right now?,IS the building running optimally across all systems right now?,P56,
are there any signs of wear and tear in building equipment,2,are there any signs of wear and tear in building equipment?,Are  there any signs of wear  and tear in building equipment?,P56,
are cooling systems responding quickly to temperature changes,2,are cooling systems responding quickly to temperature changes?,Are cooling systems responding quickly to temperature changes?,P56,
are background noise levels within acceptable limits,2,are background noise levels within acceptable limits?,Are  background noise levels  within acceptable limits?,P56,
has there been any sudden spike in sound levels,2,has there been any sudden spike in sound levels?,Has there been any sudden spike in sound levels?,P56,
are doors being left open longer than usual,2,are doors being left open longer than usual?,Are doors being left open longer than usual?,P56,
which zones are currently the busiest,2,which zones are currently the busiest?,Which zones are currently the busiest?,P56,
has air quality improved or worsened since morning,2,has air quality improved or worsened since morning?,Has air quality improved or worsened since morning?,P56,
are indoor pollution levels affected by outdoor traffic,2,are indoor pollution levels affected by outdoor traffic?,Are indoor pollution levels affected by outdoor traffic?,P56,
is the air circulation strong enough in this area,2,is the air circulation strong enough in this area?,Is the air circulation strong enough in this area?,P56,
are there any cold or hot spots in the building,2,are there any cold or hot spots in the building?,Are there any cold or hot spots in the building?,P56,
is the environment here suitable for a meeting right now,2,is the environment here suitable for a meeting right now?,Is the environment here suitable for a meeting right now?,P56,
water saving,2,water saving?,water saving?,P56,
lights optimal,2,lights optimal?,lights optimal?,P56,
temperature comfortable,2,temperature comfortable?,temperature comfortable?,P56,
room free,2,room free?,room free?,P56,
temperature now,2,temperature now?,temperature now?,P56,
free desks,2,free desks?,free desks?,P51,
quiet spaces,2,quiet spaces?,quiet spaces?,P51,
how many people are inside this building now,2,how many people are inside this building now?,how many people are inside this building now?,P30,
energy use,2,energy use?,Energy use?,P49,
how do you measure temperature in different rooms,2,How do you measure temperature in different rooms?,How do you measure temperature in different rooms?,P50,
are there any free parking spots available right now,2,Are there any free parking spots available right now?,Are there any free parking spots available right now?,P86,
which meeting rooms are free now,2,Which meeting rooms are free now?,Which meeting rooms are free now?,P84,
water,2,water?,water,P80,
screen working,2,screen working?,screen working,P80,
is glare hight right now,2,is glare hight right now,is glare hight right now,P80,
is occupancy at maximum,2,is occupancy at maximum,is occupancy at maximum,P80,
set smart alerts when standby loads exceed a threshold so action can be taken early,2,Set smart alerts when standby loads exceed a threshold so action can be taken early.,Set smart alerts when standby loads exceed a threshold so action can be taken early.,P77,
how could sensors track biodiversity indicators like bird or insect activity on green roofs,2,How could sensors track biodiversity indicators like bird or insect activity on green roofs?,How could sensors track biodiversity indicators like bird or insect activity on green roofs?,P77,
could escalators switch to standby when corridors are empty,2,Could escalators switch to standby when corridors are empty?,Could escalators switch to standby when corridors are empty?,P77,
how many people are currently in the room,2,how many people are currently in the room?,how many people are currently in the room?,P77,
what is the current temperature in this room,2,what is the current temperature in this room?,What is the current temperature in this room,P77,
do i have any water leaks,2,Do I have any water leaks?,Do I have any water leaks?,P76,
peak,2,peak,peak,P74,
leak detected,2,Leak detected?,leak detected,P74,
co2 level,2,CO2 level?,co2 level,P74,
air fresh,2,air fresh?,air fresh,P74,
voltage check,2,voltage check,voltage check,P74,
power draw,2,power draw,power draw,P74,
tell about in,2,TELL ABOUT IN,TELL ABOUT IN,P73,
then,2,THEN,THEN,P73,
is the building open,2,is the building open?,Is the building open?,P01,
how many people can occupy this building at once,2,How many people can occupy this Building at once?,How many people can occupy this Building at once?,P13,
does this building use renewable energy,2,Does this Building use renewable energy?,Does this Building use renewable energy?,P13,
how much of the building's power is provided by solar panels,2,How much of the Building's power is provided by solar panels?,How much of the Building's power is provided by Solar Panels?,P13,
why i need the security systerm,2,why i need the security systerm,why i need the security systerm,P28,
where is the nearest exit,2,Where is the nearest exit?,Where is the nearest exit?,P52,
is any device in standby mode,2,Is any device in standby mode?,Is any device in standby mode?,P52,
how much water is used,2,How much water is used?,How much water is used?,P52,
what is the fan speed,2,What is the fan speed?,What is the fan speed?,P52,
is any equipment failing,2,Is any equipment failing?,Is any equipment failing?,P52,
what is the battery level now,2,What is the battery level now?,What is the battery level now?,P52,
what is the temperature now,2,What is the temperature now?,What is the temperature now?,P52,
any maintenance issues,2,Any maintenance issues?,Any maintenance issues?,P52,
is voltage stable,2,Is voltage stable?,is voltage stable ?,P45,
is there too much glare,2,Is there too much glare?,is there too much glare ?,P45,
what is the co2 level in the building,2,What is the CO2 level in the building,What is the CO2 level in the building?,P46,
is the front door open,2,Is the front door open?,Is the front door open?,P46,
how many people are in the building,2,How many people are in the building?,How many people are in the building?,P46,
is the door open or closed,2,Is the door open or closed?,Is the door open or closed?,P42,
what is the humidity level in this room,2,What is the humidity level in this room?,What is the humidity level in this room?,P42,
how does the ventilation system work to ensure fresh air,2,How does the ventilation system work to ensure fresh air?,How does the ventilation system work to ensure fresh air?,P40,
is it crowded now,2,is it crowded now ?,is it crowded now?,P38,
is air quality good,2,is air quality good?,is air quality good?,P38,
how many people here,2,how many people here ?,how many people here ?,P38,
is this meeting room available now,2,Is this meeting room available now?,Is this meeting room available now?,P41,
what is the current light level in this room,2,what is the current light level in this room?,What is the current light level in this room?,P41,
what is your name,2,WHAT IS YOUR NAME ?,WHAT IS YOUR NAME ?,P39,
what is your age,2,WHAT IS YOUR AGE ?.,WHAT IS YOUR AGE ?,P39,
can you provide sustainability reports,2,Can you provide sustainability reports?,can you provide sustainability reports?,P32,
can you reduce waste in the building,2,Can you reduce waste in the building?,can you reduce waste in the building?,P32,
how do you monitor sustainability goals,2,How do you monitor sustainability goals?,how do you monitor sustainability goals?,P32,
can you improve air quality regularly,2,Can you improve air quality regularly?,can you improve air quality regularly?,P32,
how do you ensure healthy indoor environment,2,How do you ensure healthy indoor environment?,how do you ensure healthy indoor environment?,P32,
how do you reduce carbon emissions,2,How do you reduce carbon emissions?,how do you reduce carbon emissions?,P32,
can you manage land use sustainably,2,Can you manage land use sustainably?,can you manage land use sustainably?,P32,
how do you support biodiversity around the building,2,How do you support biodiversity around the building?,how do you support biodiversity around the building?,P32,
how do you maintain thermal comfort,2,How do you maintain thermal comfort?,how do you maintain thermal comfort?,P32,
can you reduce electricity consumption at night,2,Can you reduce electricity consumption at night?,can you reduce electricity consumption at night?,P32,
how do you save energy daily,2,How do you save energy daily?,how do you save energy daily?,P32,
can you detect water leaks automatically,2,Can you detect water leaks automatically?,can you detect water leaks automatically?,P32,
how can you reduce water usage in this building,2,How can you reduce water usage in this building?,how can you reduce water usage in this building?,P32,
can you guide me to another room,2,Can you guide me to another room?,can you guide me to another room?,P32,
can you alert maintenance issues quickly,2,Can you alert maintenance issues quickly?,can you alert maintenance issues quickly?,P32,
can you monitor energy usage in this area,2,Can you monitor energy usage in this area?,can you monitor energy usage in this area?,P32,
can you detect equipment failure,2,Can you detect equipment failure?,can you detect equipment failure?,P32,
is access restricted in server room,2,Is access restricted in server room?,is access restricted in server room?,P32,
can cooling system prevent overheating,2,Can cooling system prevent overheating?,can cooling system prevent overheating?,P32,
is server room temperature safe,2,Is server room temperature safe?,is server room temperature safe?,P32,
can you connect the presentation screen,2,Can you connect the presentation screen?,can you connect the presentation screen?,P32,
can you control meeting room temperature,2,Can you control meeting room temperature?,can you control meeting room temperature?,P32,
is the meeting room available now,2,Is the meeting room available now?,is the meeting room available now?,P32,
how many people are working here now,2,How many people are working here now?,how many people are working here now?,P32,
can you reduce noise in open office,2,Can you reduce noise in open office?,can you reduce noise in open office?,P32,
how is the air quality in this office,2,How is the air quality in this office?,how is the air quality in this office?,P32,
can you detect people in stairwell,2,Can you detect people in stairwell?,can you detect people in stairwell?,P32,
are corridor lights automatic,2,Are corridor lights automatic?,are corridor lights automatic?,P32,
can you guide me to the nearest exit,2,Can you guide me to the nearest exit?,can you guide me to the nearest exit?,P32,
is the car park safe at night,2,Is the car park safe at night?,is the car park safe at night?,P32,
can water meter track daily usage,2,Can water meter track daily usage?,can water meter track daily usage?,P32,
what is the gas meter reading now,2,What is the gas meter reading now?,what is the gas meter reading now?,P32,
how do you measure current flow,2,How do you measure current flow?,how do you measure current flow?,P32,
can voltage fluctuations damage equipment,2,Can voltage fluctuations damage equipment?,can voltage fluctuations damage equipment?,P32,
can energy meter track daily usage,2,Can energy meter track daily usage?,can energy meter track daily usage?,P32,
what is the noise level now,2,what is the noise level now?,what is the noise level now?,P32,
can glare affect visibility,2,Can glare affect visibility?,can glare affect visibility?,P32,
what is the current light level,2,What is the current light level?,what is the current light level?,P32,
how do window sensors detect opening,2,How do window sensors detect opening?,how do window sensors detect opening?,P32,
can motion sensors detect movement at night,2,Can motion sensors detect movement at night?,can motion sensors detect movement at night?,P32,
can no2 affect air quality,2,Can NO2 affect air quality?,can NO2 affect air quality?,P32,
what is the ozone level inside,2,What is the ozone level inside?,what is the ozone level inside?,P32,
can you monitor pm10 regularly,2,Can you monitor PM10 regularly?,can you monitor PM10 regularly?,P32,
is pm2.5 level safe today,2,Is PM2.5 level safe today?,is PM2.5 level safe today?,P32,
how much co2 is in this room now,2,How much CO2 is in this room now?,how much CO2 is in this room now?,P32,
what is the current humidity level,2,What is the current humidity level?,what is the current humidity level?,P32,
how do you protect the building,2,How do you protect the building?,how do you protect the building?,P32,
can you improve lighting conditions,2,Can you improve lighting conditions?,can you improve lighting conditions?,P32,
how do you track occupancy,2,How do you track occupancy?,how do you track occupancy?,P32,
can you alert maintenance issues,2,Can you alert maintenance issues?,can you alert maintenance issues?,P32,
how do you control ventilation,2,How do you control ventilation?,how do you control ventilation?,P32,
can you show available parking,2,Can you show available parking?,can you show available parking?,P32,
how do you manage electricity,2,How do you manage electricity?,how do you manage electricity?,P32,
can you detect unusual activity,2,Can you detect unusual activity?,can you detect unusual activity?,P32,
how do you keep rooms comfortable,2,How do you keep rooms comfortable?,how do you keep rooms comfortable?,P32,
can you monitor noise levels,2,CAn you monitor noise levels?,can you monitor noise levels?,P32,
can you guide me to free rooms,2,Can you guide me to free rooms?,can you guide me to free rooms?,P32,
how many people are inside now,2,How many people are inside now?,how many people are inside now?,P32,
can you reduce energy usage at night,2,Can you reduce energy usage at night?,can you reduce energy usage at night?,P32,
how do you maintain air quality,2,How do you maintain air quality?,how do you maintain air quality?,P32,
where is the elevator,2,Where is the elevator?,Where is the elevator?,P33,
what is your purpose,2,What is your purpose?,What is your purpose?,P19,
can you clean yourself,2,can you clean yourself,can you clean yourself,P16,
who owns this building,2,Who owns this building?,Who owns this building?,P12,
how many floors do you have,2,How many floors do you have?,How many floors do you have?,P12,
