qid,personas,stage,question,level,level_name,latent_level,latent_level_name,gap_score,n_new,difficulty,answer_basis,answerability,why,latent_why,architecture,pipeline_stages,data_sources
q2f4ef64649b0,Guests/Visitors,3,What does the system do if there are a set of people that like teperature and things set a certain way in the lobby and the staff want to keep it there?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,4,19,building-data,requires_extension,"Scenario needs derived policy behavior for preferences, staff priority, and lobby setpoints.",Preference arbitration plus missing lobby live feed and physical HVAC actuation/control binding.,LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; capability KB; RBAC; control intent; [NEW] occupant-preference profile store (new data source + add to ontology+KB); [NEW] live ground-floor lobby telemetry feed (new data source); [NEW] HVAC write-back/actuation binding (new data source/API),dialogue -> intent classification -> lobby spatial/ontology lookup -> [NEW] preference and staff policy retrieval -> [NEW] live lobby telemetry -> comfort arbitration -> control/RBAC check -> [NEW] HVAC actuation -> response,building ontology; floor plans; capability KB; [NEW] occupant preference/profile store; [NEW] live lobby temperature/humidity/CO2 stream; [NEW] HVAC actuator interface
q8b10e389136b,Guests/Visitors,3,Does the smart system monitor security cameras in this area and adjust lighting so that they are always clear and visable?,1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,building-data,requires_extension,Yes/no capability check about camera monitoring and lighting adjustment.,"Requires CCTV, lighting sensing, video-visibility analytics, and lighting actuation loop not present.",LangGraph orchestrator; ontology/knowledge graph; floor-plan spatial reasoning; analytics sandbox; RBAC; control intent; [NEW] CCTV/security camera feed (new data source + add to ontology); [NEW] video-visibility analytics service (new data source/method); [NEW] illuminance/light sensor feed (new data source); [NEW] lighting controller write-back/API (new data source/API),dialogue -> intent classification -> spatial query for area -> ontology capability check -> [NEW] CCTV/light-feed retrieval -> [NEW] visibility analytics -> lighting policy/RBAC -> [NEW] lighting actuation -> response,building ontology; floor plans; [NEW] CCTV/security camera stream; [NEW] illuminance sensor time-series; [NEW] lighting controller status/write-back; [NEW] camera visibility analytics outputs
q158afa8e8c36,Guests/Visitors,3,"With the waiting room, is there an overide for the lighting and the abiant lighting adjustments, since it seems like more light would enhance security systems.",1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,building-data,requires_extension,Capability yes/no about a lighting override in the waiting room.,"Override needs lighting controls, RBAC policy, ambient sensing, and security-system integration not loaded.",LangGraph orchestrator; ontology/knowledge graph; floor-plan spatial reasoning; capability KB; RBAC; control intent; [NEW] lighting/ambient illuminance sensor feed (new data source + add to ontology); [NEW] lighting controller write-back/API (new data source/API); [NEW] security-system integration (new data source); [NEW] lighting override policy added to ontology+KB,dialogue -> capability check -> waiting-room spatial/ontology lookup -> [NEW] lighting/security capability retrieval -> RBAC/override policy check -> [NEW] lighting actuation if authorised -> response,building ontology; floor plans; capability KB; [NEW] illuminance/light-level time-series; [NEW] lighting controller interface; [NEW] security-system feed; [NEW] override policy metadata
q66efa6a39130,Guests/Visitors,3,Does the smart system know what to do encase their is a fire in the server room?,1,Factual Recall,6,Meta / Strategic Reasoning,5,1,14,building-data,requires_extension,Yes/no capability check for server-room fire procedure; single fact and clear intent.,"Emergency answer needs fire detection, server-room playbook, alerts and control/suppression workflow; missing integrations.",ontology/knowledge graph; capability KB; LangGraph alert/control workflow; [NEW] fire alarm/smoke/suppression feed (new sensor feed); [NEW] server-room emergency playbook (inputs YAML/add to KB),dialogue -> intent classification -> ontology query(server room) -> capability/fire-safety lookup -> [NEW] alarm/suppression feed check -> [NEW] emergency playbook/control readiness check -> response,building ontology; capability KB fire-safety facts; [NEW] fire alarm/smoke/suppression feed (new sensor feed); [NEW] server-room emergency playbook (inputs YAML/add to KB)
q6a1d6de93852,Guests/Visitors,3,"With a presentation, sometimes the light need to be off for a powerpoint or something like it. Is there a way to notify the llighting system that this is occuring?",1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,building-data,requires_extension,Yes/no capability check for presentation lighting notification; single feature and clear intent.,Notification becomes a presentation-mode lighting control path; lighting integration is absent.,ontology/knowledge graph; floor-plan/spatial reasoning; capability KB; LangGraph control workflow; [NEW] lighting control/status feed (new sensor/control feed); [NEW] lighting points/classes and presentation-mode rules (add to ontology+KB/inputs YAML),dialogue -> intent classification -> room/context resolution -> ontology/capability query -> [NEW] presentation-mode rule lookup -> [NEW] lighting control-path check/command confirmation -> response,building ontology and floor plans; capability KB; [NEW] lighting control/status feed (new sensor/control feed); [NEW] presentation-mode rules and lighting metadata (add to ontology+KB/inputs YAML)
qc122c7796e8a,Guests/Visitors,3,"With the open floor plan, people like different levels of light, depending on where they are. How does the system account for this?",5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,3,20,hybrid,requires_extension,"Requires reconciling location, preferences, lighting zones and shared-space trade-offs; synthesised and ambiguous.","Needs preference, occupancy and light fusion with optimized lighting control; key inputs are missing.",LLM; ontology/knowledge graph; floor-plan + spatial reasoning; time-series store; analytics/optimization; LangGraph control loop; [NEW] illuminance/daylight sensor feed (new data source; add to ontology); [NEW] occupancy/location feed (new data source/API); [NEW] occupant lighting-preference profiles (new data source); [NEW] lighting fixture/zone actuator metadata (add to ontology+KB),dialogue -> intent classification -> ontology/floor-plan zone mapping -> [NEW] preferences/occupancy/light retrieval -> multi-objective optimization -> lighting control loop -> feedback -> response,building ontology; floor plans; general visual-comfort norms; [NEW] illuminance/daylight time-series; [NEW] occupancy/location feed; [NEW] occupant lighting-preference profiles; [NEW] lighting-zone/actuator metadata
qb97a9eeea7d3,Guests/Visitors,2,"Is there a way to have special sections of the building not controlled by water sensors, so that bad notifications are not sent?",1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,building-data,requires_extension,Yes/no configuration capability check; clear single-fact despite requiring policy details.,"Zone exclusion affects alerting and water-control policies, requiring RBAC, config change and verification.",LangGraph orchestrator; ontology/knowledge graph; alert rules; RBAC; control loop; [NEW] water sensor/valve control integration (new data source/control API); [NEW] plumbing zone model added to ontology; [NEW] notification/alert policy store,dialogue -> intent classification(control/alert) -> clarify zones -> RBAC check -> ontology zone/sensor query -> [NEW] alert-policy change -> [NEW] water-control exclusion/simulation -> verification -> response,building ontology; floor plans; [NEW] water sensor/valve registry and live feed (new data source; add to ontology); [NEW] alert/notification policy config (new data source or inputs/YAML)
q4d501b30ea70,Guests/Visitors,2,"Does a flow rate sensor have a safety mechanism, which will instantly shut water off when it is clear that the flow is a sign of a serious issue in the building?",1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,Asks whether an automatic shutoff safety mechanism exists; yes/no capability check.,"Verifying instant shutoff needs flow telemetry, actuated valves, safety rules and control-loop audit/test.",ontology/knowledge graph; time-series store; analytics sandbox/anomaly detection; alert rules; RBAC; control loop; [NEW] water-flow sensor feed; [NEW] shutoff valve/actuator integration; [NEW] plumbing topology added to ontology; [NEW] safety shutoff rule set inputs file,dialogue -> intent classification -> ontology query for flow sensors/valves -> [NEW] retrieve flow/control config -> threshold/anomaly safety check -> [NEW] valve-control status/test -> response,building ontology; [NEW] water-flow time-series (new sensor feed); [NEW] actuated shutoff valve/control API (new data source/control integration); [NEW] plumbing topology and safety rules (add to ontology+inputs/)
q267b95d4af91,Guests/Visitors,2,Is there an emergency sensor that works with all other sensors that can contact emergency services and notfiy them of an issue?,1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,Yes/no capability check for emergency sensing and notification integration.,Needs safety-sensor fusion and emergency-services alerting/control; these integrations are absent.,LangGraph; ontology/knowledge graph; capability KB; time-series store; analytics/anomaly detection; alerting; control service; [NEW] emergency/fire/security sensor feeds (new data sources + add to ontology); [NEW] alarm-panel/emergency-services notification API; [NEW] escalation rules/contacts (add to KB),dialogue -> capability/alert intent -> ontology/capability query -> [NEW] emergency sensor/alarm integration check -> event correlation/escalation policy -> emergency-notification/control loop -> response,building ontology; capability KB fire-safety facts; [NEW] smoke/heat/panic/security/water/gas sensor streams; [NEW] alarm panel and emergency-services notification API; [NEW] escalation contacts/rules
q6875f9b85688,Guests/Visitors,2,Can the water meeter be set up to send a notification and schedule a plumber when a problem is detected?,1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,building-data,requires_extension,Setup capability check for meter alert and plumber scheduling; clear yes/no workflow.,"Needs new water telemetry, anomaly detection, alerting and external plumber scheduling workflow.",ontology/knowledge graph; time-series store; analytics sandbox; anomaly detection; LangGraph alert workflow; [NEW] water-meter sensor feed (new data source); [NEW] notification channel (external API); [NEW] plumber/CMMS scheduling API (external API); [NEW] leak thresholds/classes (add to ontology+KB),dialogue -> intent classification -> ontology query -> [NEW] water telemetry ingestion/retrieval -> anomaly detection -> alert generation -> [NEW] notify + CMMS scheduling -> response,building ontology; [NEW] water-meter time-series (new sensor feed); [NEW] leak/fault rules (add to ontology+KB); [NEW] notification contacts/API; [NEW] plumber/CMMS API
q26a7d00261de,Guests/Visitors,2,"With the PIR motion sensor, in the event of an emergency or dangerous situation, say a gunmen, is there a way to override the system so that lights cannot be turned on so that people can remain hidden/concealed from danager in the building?",5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,4,21,hybrid,requires_extension,"Emergency lighting override blends security, life-safety and policy; synthesised answer with high uncertainty.","Needs emergency policy, RBAC and lighting actuation/control loop; PIR and lighting systems are absent.",LangGraph; ontology/knowledge graph; capability KB; floor-plan reasoning; RBAC; [NEW] PIR motion sensor feed (new data source); [NEW] lighting control/actuator interface (new data source); [NEW] emergency/security SOPs (add to ontology+KB/input file); [NEW] security incident/access-control feed (new data source),dialogue -> intent classification -> safety/RBAC triage -> ontology query -> [NEW] emergency SOP lookup -> [NEW] PIR/lighting capability check -> authorized override control-loop plan -> response,building ontology; capability KB fire-safety facts; floor plans; [NEW] PIR motion sensor feed; [NEW] lighting actuator/control interface; [NEW] emergency/security SOP file; [NEW] security/access-control feed
q5656f1721e36,Guests/Visitors,1,"Is there a way to bypass a system, such as a smart system lock, after hours, when it  might be difficult to get the help of IT?",3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,2,17,hybrid,requires_extension,"Security workaround request needs policy/authorization interpretation, not just a fact.","Requires auth, policy, access-control integration, audit/escalation and possible lock control loop.","LangGraph orchestrator; RBAC; capability KB; report/alert intake; ontology/knowledge graph; [NEW] after-hours access policy/contact file (inputs/); [NEW] access-control/lock API + status/events (new data source, add lock classes to ontology)",dialogue -> security intent/risk screening -> RBAC/identity check -> policy lookup -> [NEW] access-control status/API -> authorized escalation/control loop -> audit log -> response,"capability KB/reception hours; [NEW] after-hours access policy/contact file in inputs/; [NEW] access-control/lock metadata, status and event feed (new data source; add to ontology)"
q992519ba3c38,Building Owners/Property Managers,2,can your building survive a tornado,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,1,18,hybrid,requires_extension,Tornado intensity and 'survive' are ambiguous; answer combines structural capacity and hazard risk.,Requires new wind-hazard data and structural wind-load simulation beyond current telemetry.,ontology/knowledge graph; floor-plan/spatial reasoning; report generation; LLM engineering standards; [NEW] structural BIM/design and wind-load certificates (new files in inputs; add to ontology); [NEW] tornado/wind hazard API or dataset (new data source); [NEW] structural wind-load resilience simulation method,dialogue -> scenario clarification/default EF rating -> ontology/floor-plan query -> [NEW] structural and wind-load data retrieval -> [NEW] tornado hazard retrieval -> [NEW] resilience simulation -> risk report -> response,building ontology; floor plans; [NEW] structural design/as-built/wind-load certificates (new files in inputs; add to ontology); [NEW] local tornado hazard and wind-speed dataset/API (new data source); general wind engineering standards
q63b252238614,Building Owners/Property Managers,2,what happens in an earthquake,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,2,19,hybrid,requires_extension,"Broad earthquake scenario needs structural, safety-system and procedure synthesis.","Needs emergency plan, seismic feeds, structural model and safety-system sequencing not in current data.",ontology/knowledge graph; floor-plan/spatial reasoning; alert/control workflow; report generation; LLM emergency guidance; [NEW] earthquake emergency response plan (new files in inputs; add to capability KB); [NEW] seismic hazard API/feed (new data source); [NEW] structural/seismic design model (new files in inputs; add to ontology); [NEW] seismic/vibration sensor feed (new data source; add to ontology),dialogue -> scenario clarification/default severity -> ontology/floor-plan query -> [NEW] emergency-plan retrieval -> [NEW] seismic and structural data retrieval -> safety-system sequence modelling -> evacuation/impact report -> response,building ontology; floor plans; capability KB fire/lift facts; [NEW] earthquake emergency procedure file (new files in inputs; add to KB); [NEW] seismic hazard/feed (new data source); [NEW] structural/seismic design documents (new files in inputs; add to ontology); [NEW] vibration/seismic sensor tim
q84e6b94f26b3,Building Owners/Property Managers,1,can you run on your own without intervention,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,5,20,building-data,requires_extension,Broad autonomy query needs derived judgement across controls and operations; 'intervention' scope is moderately ambiguous.,"Full autonomy needs cross-system monitoring, policy logic, planning and BMS actuation/control-loop readiness.",LangGraph orchestrator; ontology/knowledge graph; capability KB; time-series store; analytics sandbox; RBAC; [NEW] BMS write-back/control API (new data source); [NEW] live streams for floors 0-4 (new sensor feed); [NEW] O&M/autonomy policy files (inputs/ folder); [NEW] maintenance/alarm logs (new data source),"dialogue -> intent classification -> ontology/capability query -> [NEW] BMS, full-building streams and logs retrieval -> autonomy coverage analysis -> control-loop readiness check -> response",building ontology; capability KB; floor-5 live temperature/CO2/humidity streams; [NEW] floors 0-4 live streams; [NEW] BMS control/status API; [NEW] O&M policies; [NEW] maintenance/alarm logs
q29e4e5fe6c97,Building Owners/Property Managers,1,can you clean graffitti by yourself,1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,building-data,requires_extension,Yes/no capability check about autonomous graffiti cleaning; surface answer is a single fact.,"Physical cleaning needs detection, maintenance dispatch or robot actuation, and confirmation loop.",LangGraph orchestrator; capability knowledge base; report intake; [NEW] graffiti camera/CV detection feed (new data source + add to ontology); [NEW] cleaning robot or janitorial CMMS/control API (new data source/control); [NEW] maintenance capability YAML in inputs/,dialogue -> intent classification -> capability check -> ask/resolve location -> [NEW] graffiti detection or report intake -> [NEW] dispatch robot/CMMS work order -> verify completion -> response,capability KB; report intake store; [NEW] camera/CV graffiti feed; [NEW] cleaning robot or janitorial CMMS API; [NEW] maintenance policy/capability inputs file
qa01a0aa8fdf3,Building Owners/Property Managers,1,can you self manage yourself,5,Systemic Synthesis,6,Meta / Strategic Reasoning,1,6,23,building-data,requires_extension,"Broad autonomy question needs synthesis of monitoring, control, safety and maintenance limits; scope is ambiguous.","True self-management needs planning, forecasting, cross-system control, actuation, policies and maintenance workflows.",LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; forecasting; anomaly detection; capability KB; RBAC; report generation; [NEW] physical BMS write-back API (new data source/control); [NEW] live streams for floors 0-4 (new sensor feed); [NEW] CMMS/work-order API (new data source); [NEW] energy and occupancy feeds (new sensor feeds); [NEW] weather API (external API),dialogue -> clarify self-management scope -> capability inventory -> ontology/time-series retrieval -> analytics/anomaly/forecasting -> policy planner -> [NEW] BMS/CMMS control loop -> audit/report -> response,building ontology; floor-5 temperature/CO2/humidity streams; capability KB; report intake store; [NEW] floor 0-4 live streams; [NEW] BMS write-back/control API; [NEW] CMMS/work-order API; [NEW] energy meters; [NEW] occupancy sensors; [NEW] weather API
qad892b02b3b0,Guests/Visitors,4,Can you turn down the glare by yourself?,1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,Capability/action yes-no; human just checks whether autonomous glare controls exist.,"Real task needs glare sensing, planning, RBAC and actuator write-back/control loop, all not wired.",LangGraph control intent; ontology/knowledge graph; RBAC; response formatting; [NEW] illuminance/glare sensor feed (new data source); [NEW] motorized blinds/dimmable lighting actuator API + BMS write-back (new data source/control integration); [NEW] glare-control classes/points add to ontology+KB,dialogue -> control intent -> RBAC/consent check -> ontology query(area and glare controls) -> [NEW] glare sensing -> plan blinds/lighting adjustment -> [NEW] actuator command -> verify -> response,building ontology; capability KB; [NEW] illuminance/glare time-series; [NEW] blind/lighting actuator status and control API
q51599c7381c9,Guests/Visitors,4,Can you shut off the lights in unoccupied rooms?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,3,18,building-data,requires_extension,Requires deriving which rooms are unoccupied before issuing a lighting action.,"Needs occupancy detection, room-light mapping, RBAC/safety checks, and an actuation/control loop; key feeds are absent.",LangGraph orchestrator; ontology/knowledge graph; floor-plan + spatial reasoning; control service; [NEW] occupancy sensor feed (new data source + add to ontology); [NEW] lighting circuit/control-point feed (new data source + add to ontology),dialogue -> intent routing(control) -> RBAC/safety check -> ontology/spatial query rooms and lights -> [NEW] occupancy retrieval -> select unoccupied rooms -> issue lights-off commands -> verify state -> response,building ontology; floor plans; [NEW] room occupancy time-series; [NEW] lighting circuit metadata/state/control points
q4a91871fae37,Guests/Visitors,3,Can you adjust the temperature of each room independently?,1,Factual Recall,6,Meta / Strategic Reasoning,5,1,14,building-data,requires_extension,Yes/no capability check about independent room temperature adjustment.,"Room-level HVAC actuation needs zone mapping, BMS write-back, RBAC/safety and feedback verification.",LangGraph control; ontology/knowledge graph; capability KB; RBAC; response formatting; [NEW] physical HVAC BMS write-back API (new data source); [NEW] HVAC setpoint/actuator metadata and controllability classes (add to ontology+KB),dialogue -> control capability intent -> query rooms/HVAC zones -> [NEW] discover setpoint actuators/API -> RBAC/safety check -> control-loop feasibility/feedback check -> response,building ontology; capability KB HVAC zoning; [NEW] HVAC setpoint/control feed via BMS API (new data source); [NEW] actuator/control metadata added to ontology+KB
q62218f7df9dc,Guests/Visitors,3,Can you turn the lights on or off by yourself?,1,Factual Recall,6,Meta / Strategic Reasoning,5,2,15,building-data,requires_extension,Yes/no capability check about autonomous light on/off control.,Lighting on/off requires new lighting actuator/status integration plus RBAC and feedback control loop.,LangGraph control; ontology/knowledge graph; capability KB; RBAC; response formatting; [NEW] lighting control/status API (new data source); [NEW] lighting fixture/switch points and classes (add to ontology+KB),dialogue -> control capability intent -> ontology/capability check -> [NEW] lighting control discovery -> RBAC/safety check -> control-loop capability/feedback verification -> response,building ontology; capability KB; [NEW] lighting fixture/switch status/control feed via BMS API (new data source); [NEW] lighting metadata added to ontology+KB
qcd33f7865edc,Guests/Visitors,3,Can you adjust the lighting on your own?,1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,Yes/no capability check about autonomous lighting adjustment.,"Autonomous dim/scene control needs lighting controls, policy, RBAC and feedback loop; no lighting data loaded.",LangGraph control; ontology/knowledge graph; capability KB; RBAC; response formatting; [NEW] dimmable lighting control/status API (new data source); [NEW] lighting fixture/dimmer/scene metadata and autonomy policy (add to ontology+KB),dialogue -> control capability intent -> ontology/capability check -> [NEW] discover dimming/scene controls -> policy/RBAC/safety check -> control-loop capability/feedback verification -> response,building ontology; capability KB; [NEW] dimmable lighting status/control feed via BMS API (new data source); [NEW] lighting scene/autonomy metadata added to ontology+KB
qc02c2eb98c02,Student/Researchers/Academics,1,How do I make you more environmentally-friendly?,6,Meta / Strategic Reasoning,6,Meta / Strategic Reasoning,0,6,24,hybrid,requires_extension,"Broad sustainability strategy with open goals, trade-offs and high ambiguity.","Requires cross-domain environmental KPIs, forecasts and control; energy/occupancy/water/waste/carbon feeds absent.",LangGraph orchestrator/planner; ontology/knowledge graph; time-series store; analytics sandbox; forecasting; report generation/visualisation; LLM synthesis; control loop; [NEW] energy submetering feed (new data source + add to ontology); [NEW] occupancy sensing feed (new data source + add to ontology); [NEW] weather API (external API); [NEW] carbon-intensity/tariff API (external API); [NEW] water meter and waste/recycling feeds (new data sources + add to ontology); [NEW] physical BMS write-back/control API (external actuator integration),dialogue -> sustainability/strategy intent -> define goals/KPIs -> ontology/capability query -> current telemetry retrieval -> [NEW] energy/occupancy/weather/carbon/water/waste retrieval -> baseline/forecast/optimisation -> control-loop plan/optional actuation -> report/visualisation -> response,building ontology; floor-5 temperature/CO2/humidity time-series; capability KB; general sustainability knowledge; [NEW] energy meter time-series; [NEW] occupancy time-series; [NEW] weather feed; [NEW] carbon/tariff feed; [NEW] water and waste data
q9926b0c28d74,Occupants/Tenants/Employees,4,"can you, the building direct me to the quickest elevator based on use and time etc rather than me just choosing one at random?",3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,1,16,building-data,requires_extension,Requires deriving the fastest lift from use/time signals; 'etc' adds moderate ambiguity.,"Needs lift telemetry/ETA modelling, route planning, and dispatch/control; elevator feed is absent.",LangGraph orchestrator; ontology/knowledge graph; time-series store; floor-plan + spatial reasoning; analytics/forecasting; control loop; [NEW] elevator telemetry/controller API (new data source; add lift status/use points to ontology),dialogue -> intent classification -> ontology/floor-plan query -> [NEW] elevator telemetry retrieval -> ETA/walking-time model -> rank elevators -> optional lift call/control -> response,building ontology; floor plans; capability KB lift facts; user-provided current location; [NEW] elevator status/usage/wait-time feed (new data source + ontology points)
qd3ca8990e009,Occupants/Tenants/Employees,4,"Can you, the building, darken my windows when it is bright outside to fight glare and to make hvac more efficient?",1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,hybrid,requires_extension,Surface request is a yes/no capability/action check for window darkening.,"Conditional glare and HVAC optimisation needs daylight sensing, window actuators, energy feedback, and control.",LangGraph control; ontology/knowledge graph; floor-plan/spatial reasoning; time-series store; analytics/forecasting; RBAC; [NEW] exterior illuminance/weather feed; [NEW] interior glare/light sensors; [NEW] smart-glass/blind actuator endpoints + BMS write-back (add to ontology); [NEW] HVAC energy meter feed,dialogue -> identify user zone/RBAC -> ontology/floor-plan lookup -> [NEW] light/glare retrieval -> [NEW] HVAC energy estimate -> optimise blind/glass state -> control write-back -> verify -> response,building ontology; floor plans; [NEW] exterior illuminance or weather API; [NEW] interior light/glare sensor feed; [NEW] smart window/blind actuator endpoints; [NEW] HVAC energy meter feed
q396f765816cb,Occupants/Tenants/Employees,4,"how can you, the building help me minimize glare on my screens?",3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,4,19,hybrid,requires_extension,Requires deriving personalised glare-reduction options from context and building capabilities.,"Personal glare mitigation needs spatial daylight modelling, user/workstation context, and optional control loop.",LLM advice; ontology/knowledge graph; floor-plan/spatial reasoning; LangGraph planner/control; time-series store; RBAC; [NEW] workstation/screen location and orientation profile (add to ontology + KB); [NEW] interior/exterior light and glare sensors; [NEW] controllable blinds/lighting endpoints + BMS write-back; [NEW] sun/weather API,dialogue -> locate occupant/workstation -> ontology/floor-plan query -> [NEW] sun/light/glare retrieval -> generate mitigation options -> optimise shades/lighting -> optional control write-back -> response,general LLM knowledge; building ontology; floor plans; [NEW] workstation/screen profile; [NEW] interior/exterior light sensor feeds; [NEW] weather/sun-position API; [NEW] blinds/lighting actuator endpoints
q3204322f33e4,Occupants/Tenants/Employees,4,Can I make it 65 in my bedroom at night and 72 in my livingroom during the afternoon automatically?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,2,17,building-data,requires_extension,"Feasibility is conditional on zoning, permissions, schedules and setpoint policy; answer is derived.","Requires zone resolution, policy checks, schedule planning and actuation/write-back.",LangGraph orchestrator; ontology/knowledge graph; RBAC; response formatting; [NEW] bedroom/living-room thermostat/control-point mapping (add to ontology+KB); [NEW] HVAC schedule/write-back API (new data source/control API),dialogue -> intent classification(control/schedule) -> resolve rooms/zones -> RBAC and policy check -> schedule generation -> [NEW] HVAC schedule/write-back API -> confirmation/response,building ontology; capability KB HVAC zoning; [NEW] dwelling room/thermostat mapping added to ontology+KB; [NEW] HVAC schedule/write-back API
q3402d2dfcb20,Occupants/Tenants/Employees,3,can I call out to the building with my voice and ask for brighter lights in a stairwell or for the building to call 911 anywhere I am?,1,Factual Recall,6,Meta / Strategic Reasoning,5,5,18,building-data,requires_extension,Capability yes/no despite multiple features; clear occupant safety/control query.,"Needs voice capture, location, lighting actuation, emergency dispatch, and control-policy orchestration.",ontology/knowledge graph; capability knowledge base; floor-plan + spatial reasoning; LangGraph control intent; RBAC; [NEW] voice/microphone interface and coverage feed (new data source); [NEW] stairwell lighting actuator/status feed (new data source); [NEW] emergency-call/911 integration API (new data source); [NEW] indoor location/presence service (new data source); [NEW] emergency/voice-control policies added to ontology + capability KB,dialogue -> intent classification -> capability check -> ontology query -> spatial coverage check -> [NEW] voice/location retrieval -> [NEW] lighting control capability check -> [NEW] emergency API policy check -> response,building ontology; floor plans; capability KB; [NEW] voice/microphone coverage feed; [NEW] lighting actuator/status feed; [NEW] emergency dispatch API; [NEW] indoor location service; [NEW] emergency/voice policies in ontology + KB
qd94e7b92091c,Occupants/Tenants/Employees,3,will the building automatically change the lighting in the parking garage if someone walks in?,1,Factual Recall,6,Meta / Strategic Reasoning,5,4,17,building-data,requires_extension,Direct capability yes/no about automatic parking-garage lighting behavior.,"Needs occupancy-trigger detection, lighting actuator/status, parking geometry, and control-loop rules.",ontology/knowledge graph; capability knowledge base; LangGraph control intent; floor-plan + spatial reasoning; analytics sandbox for event verification; [NEW] parking-garage metadata added to ontology + KB; [NEW] occupancy/motion sensor feed (new data source); [NEW] lighting actuator/status feed and control rules (new data source); [NEW] physical BMS write-back/control integration (new data source),dialogue -> intent classification -> ontology query for parking garage/zones -> [NEW] occupancy and lighting capability lookup -> [NEW] control-rule check -> optional event correlation -> response,building ontology; capability KB; floor plans; [NEW] parking-garage metadata; [NEW] occupancy/motion time-series; [NEW] lighting actuator/status time-series and control rules; [NEW] BMS control integration
q89dfce4dc592,Occupants/Tenants/Employees,3,can we make it colder to keep folks awake during a two hour meeting?,3,Inferential Reasoning,6,Meta / Strategic Reasoning,3,3,18,hybrid,requires_extension,"Requires deriving a safe temporary setpoint from comfort norms, room context and control feasibility.","Needs context resolution, live temp, policy checks, scheduled setpoint write-back and monitoring loop.",LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; RBAC; control intent; LLM comfort guidance; [NEW] physical BMS write-back/control API + writable setpoint points added to ontology; [NEW] comfort/setpoint policy added to KB,dialogue -> resolve room/duration -> RBAC/consent check -> ontology query -> latest temp retrieval -> comfort/policy check -> temporary setpoint plan -> [NEW] BMS write-back -> monitor loop -> restore setpoint -> response,building ontology; floor 5 live temperature time-series; general LLM comfort knowledge; [NEW] BMS control API and writable setpoint points; [NEW] comfort/control policy in KB; [NEW] live temperature streams for floors 0-4 if room is not on floor 5
q1077160e75b5,Occupants/Tenants/Employees,3,can you employ sound dampening tech at my request?,1,Factual Recall,6,Meta / Strategic Reasoning,5,1,14,building-data,requires_extension,Yes/no capability/action request; single-fact answer with no causal reasoning.,Requires new acoustic actuator inventory plus RBAC-controlled actuation/work-order loop.,"LangGraph orchestrator; ontology/knowledge graph; capability KB; RBAC; report intake; control loop; [NEW] acoustic dampening/sound-masking actuator API (new data source, add to ontology+KB)",dialogue -> control intent classification -> resolve user location/zone -> RBAC/policy check -> ontology/capability lookup -> [NEW] actuator command or work-order intake -> response,building ontology; capability KB; user/location context; [NEW] acoustic dampening device inventory and actuator/control feed (new data source; add to ontology+KB)
q75a15fd27fb0,Occupants/Tenants/Employees,2,"with the motion sensor, if something happened to me and I didn't move for 18 hours, would you, the building contact first responders for a welfare check?",1,Factual Recall,6,Meta / Strategic Reasoning,5,3,16,building-data,requires_extension,Conditional yes/no welfare-alert capability and escalation-policy check.,"Emergency welfare response needs motion sensing, policy, consent, alerting, and responder orchestration.",ontology/knowledge graph; time-series store; LangGraph orchestrator; alert service; report intake; control loop; [NEW] motion/occupancy sensor feed (new data source + add to ontology); [NEW] welfare-check escalation policy (add to ontology+KB); [NEW] resident consent/contact profile store (new data source); [NEW] emergency responder/contact API (external API),dialogue -> intent classification -> identify unit/occupant -> ontology query -> [NEW] motion event retrieval -> inactivity rule evaluation -> consent/policy check -> alert/control loop -> [NEW] responder notification -> response,building ontology; [NEW] motion event time-series; [NEW] welfare escalation policy; [NEW] resident consent/contact profiles; [NEW] emergency-services/contact API
