Username,Roles,QuestionNumber,Stage,Timestamp,Question
P09,Guests/Visitors,18,4,08/04/2026 16:47,"After learning the patterns, does the system make suggestions and expectations on overall energy use verses the current setting to give me a bird's eye view of what the change could mean as far as energy efficency?"
P09,Guests/Visitors,19,4,08/04/2026 16:46,"Are there cases where the sensors that are used for Energy Efficiency could be using more energy then they are saving in the building and if so, how is that mitigated?"
P09,Guests/Visitors,20,4,08/04/2026 16:45,"With Energy Efficiency, what can I expect as far as the level of control the system has over making the right choices and what sort of savings can I expect on average?"
P09,Guests/Visitors,21,3,08/04/2026 16:40,Are there two different sensors for heat on the roof? One for the HVAC unti and one for the abiant temp?
P09,Guests/Visitors,22,3,08/04/2026 16:39,What does the system do if there are a set of people that like teperature and things set a certain way in the lobby and the staff want to keep it there?
P09,Guests/Visitors,23,3,08/04/2026 16:39,Can the layout of the lobby be updated in the system so that the system knows better how to behave?
P09,Guests/Visitors,24,3,08/04/2026 16:38,Does the smart system monitor security cameras in this area and adjust lighting so that they are always clear and visable?
P09,Guests/Visitors,25,3,08/04/2026 16:38,"With the waiting room, is there an overide for the lighting and the abiant lighting adjustments, since it seems like more light would enhance security systems."
P09,Guests/Visitors,26,3,08/04/2026 16:37,Is the power always set as a priority for the data and server room?
P09,Guests/Visitors,27,3,08/04/2026 16:37,Does the system divert power to save the server and data room when power issues arise?
P09,Guests/Visitors,28,3,08/04/2026 16:36,How does the system know what sound for these systems is normal? Is it trained on a set of sounds and vibrations to learn them or learn what is normal?
P09,Guests/Visitors,29,3,08/04/2026 16:36,"Is there a power override for this area, since there might be situations where one would be necessary, depending on the work going on?"
P09,Guests/Visitors,30,3,08/04/2026 16:36,How does the smart system know the difference between regular operation of the server/data room and idel operations?
P09,Guests/Visitors,31,3,08/04/2026 16:35,What happens if the system sensors are not working properly? Is there a backup that always has the temperature set where it should be no matter what?
P09,Guests/Visitors,32,3,08/04/2026 16:34,Does the smart system know what to do encase their is a fire in the server room?
P09,Guests/Visitors,33,3,08/04/2026 16:34,"With a server room, can there be strict presets put in place that the Ai in the smart system cannot override?"
P09,Guests/Visitors,34,3,08/04/2026 16:34,"With a presentation, sometimes the light need to be off for a powerpoint or something like it. Is there a way to notify the llighting system that this is occuring?"
P09,Guests/Visitors,35,3,08/04/2026 16:33,What if there are no windows? How  does the building know how to properly adjust the lighting?
P09,Guests/Visitors,36,3,08/04/2026 16:33,"When in a meeting room, do all sensors have new presets to account for the differences in noise level and lighting required?"
P09,Guests/Visitors,37,3,08/04/2026 16:32,How does the smart sensor for glare know that too much light is in a given area if it cannot see the specific makeup and details of the floor plan?
P09,Guests/Visitors,38,3,08/04/2026 16:31,"How can the system tell or adjust for when multiple people decide to work at one desk or one area, using the same stip as opposed to before. Wouldn't this produce a false positive with the power sensors, since there will be a sudden spike in that area?"
P09,Guests/Visitors,39,3,08/04/2026 16:30,Is there a way to tell the system that you are using an open floor plan and can it offer suggestions for it?
P09,Guests/Visitors,40,3,08/04/2026 16:30,"With the open floor plan, people like different levels of light, depending on where they are. How does the system account for this?"
P09,Guests/Visitors,41,2,08/04/2026 16:28,"What is in place for routine maintenance? I feel that this would be done on occassion and could cause sensors to act wrong, is there a way to notify the system of this happening?"
P09,Guests/Visitors,42,2,08/04/2026 16:27,Is the model information collected somehow for all items in the building?
P09,Guests/Visitors,43,2,08/04/2026 16:27,"How does the flow sensor know if a toilet is leaking or running to much, that is, how does it know for that particular toilet model, since it's not clear it has the model information?"
P09,Guests/Visitors,44,2,08/04/2026 16:26,"Is there a way to have special sections of the building not controlled by water sensors, so that bad notifications are not sent?"
P09,Guests/Visitors,45,2,08/04/2026 16:26,"Does a flow rate sensor have a safety mechanism, which will instantly shut water off when it is clear that the flow is a sign of a serious issue in the building?"
P09,Guests/Visitors,46,2,08/04/2026 16:25,"With the vibration sensor, how does it know the vibration isn't coming from elsewhere, such as something outside the building, like weather?"
P09,Guests/Visitors,47,2,08/04/2026 16:24,"Are the battery sensors needed, because the batteries are not rechargable?"
P09,Guests/Visitors,48,2,08/04/2026 16:23,"With the smart plug, is there a safety feature to prevent it from being hacked?"
P09,Guests/Visitors,49,2,08/04/2026 16:23,"With the standby mode sensor, is there a manually override where the person can select what systems are not to be completly turned off for fast boot?"
P09,Guests/Visitors,50,2,08/04/2026 16:22,Can the equipment sensor be updated to reflect when a repair or replacement was done so that the building owner will know what is still under warrenty or should be covered?
P09,Guests/Visitors,51,2,08/04/2026 16:21,Is there an emergency sensor that works with all other sensors that can contact emergency services and notfiy them of an issue?
P09,Guests/Visitors,52,2,08/04/2026 16:19,"When the boiler has a problem, is there a way to manually override the sensor so that crews can work on it/do repairs without it interfering?"
P09,Guests/Visitors,53,2,08/04/2026 16:19,Can the water meeter be set up to send a notification and schedule a plumber when a problem is detected?
P09,Guests/Visitors,54,2,08/04/2026 16:18,Can the gas meter be used to detect a gas leak in the building?
P09,Guests/Visitors,55,2,08/04/2026 16:17,How does the frequency sensor protecct the buildings contents? Does it divert power away from non-sensitive things to do that?
P09,Guests/Visitors,56,2,08/04/2026 16:16,"With the glare setting, how does it determine  the importance of natural light in a space?"
P09,Guests/Visitors,57,2,08/04/2026 16:15,"With the window sensor, what happens if no one is there and it is cold outside? Wouldn't it turning off the heat put the building in danger and cause things like bursted pipes?"
P09,Guests/Visitors,58,2,08/04/2026 16:14,"With the PIR motion sensor, in the event of an emergency or dangerous situation, say a gunmen, is there a way to override the system so that lights cannot be turned on so that people can remain hidden/concealed from danager in the building?"
P09,Guests/Visitors,59,2,08/04/2026 16:13,How is the CO2 buildup accounted for once it exits the building?
P09,Guests/Visitors,60,2,08/04/2026 16:12,"With the temperature sensor, what happens if it malfunctions? Are there safe guards in place for this, such as limits to the maximum and minimum temperature and is there a manual overide for the system?"
P09,Guests/Visitors,61,1,08/04/2026 16:10,"How much energy does it take to run the building, with and without the smart systems in place?"
P09,Guests/Visitors,62,1,08/04/2026 16:09,How much did it cost to build you?
P09,Guests/Visitors,64,1,08/04/2026 16:09,Who designed the smart systems currently inside you?
P09,Guests/Visitors,65,1,08/04/2026 16:09,What materials are you made of?
P09,Guests/Visitors,66,1,08/04/2026 16:08,"Is there a way to bypass a system, such as a smart system lock, after hours, when it  might be difficult to get the help of IT?"
P09,Guests/Visitors,67,1,08/04/2026 16:08,"Do the smart systems do things in the building on their own without human oversight and if so, what things do they do?"
P09,Guests/Visitors,68,1,08/04/2026 16:07,At what time is scheduled maintenance done on the smart systems?
P09,Guests/Visitors,69,1,08/04/2026 16:07,How often are upgrades or updates performed on the smart systems and at what time are they typically performed?
P09,Guests/Visitors,70,1,08/04/2026 16:06,What sorts of smart systems are slated for the future?
P09,Guests/Visitors,71,1,08/04/2026 16:06,Do I have legal rights if my data is leaked and is there a way that I am notified by the building opperators when this happens?
P09,Guests/Visitors,72,1,08/04/2026 16:05,"At any point is any information or data ever collected from the smart systems without my conscent and if so, what type of data is that?"
P09,Guests/Visitors,73,1,08/04/2026 16:05,What sort of data is collected with the various smart systems in the building?
P09,Guests/Visitors,74,1,08/04/2026 16:04,Is there a kiosk connected to the smart systems where an Ai can help walk me through what to do when I have an issue with them?
P09,Guests/Visitors,75,1,08/04/2026 16:04,Do I have to pay a fee for use of the smart systems in the building?
P09,Guests/Visitors,76,1,08/04/2026 16:04,Are the smart systems on an internal server that protects them from outside threats like hacking?
P09,Guests/Visitors,77,1,08/04/2026 16:03,What happens if a smart system isn't working properly? What do I do?
P09,Guests/Visitors,78,1,08/04/2026 16:03,Is there a way for me to bypass the smart systems if I don't want to interact with them?
P09,Guests/Visitors,79,1,08/04/2026 16:03,How durable are the smart systems in the building?
P09,Guests/Visitors,80,1,08/04/2026 16:02,Is there biometrics security in the building?
P09,Guests/Visitors,81,1,08/04/2026 16:02,Is there a way that I will be notificed when systems are down and how long they will take to get back up?
P09,Guests/Visitors,82,1,08/04/2026 16:02,How long does it take when the smart systems are down for them to come back online?
P09,Guests/Visitors,83,1,08/04/2026 16:01,Are the smart systems supported sustainably and are they energy efficent?
P09,Guests/Visitors,84,1,08/04/2026 16:01,Is there an app that I can use to know where all smart systems are and what they do?
P09,Guests/Visitors,85,1,08/04/2026 16:00,Do I have to be connected to the internet to interact with the smart systems or are they bluetooth?
P09,Guests/Visitors,86,1,08/04/2026 16:00,How do I access the building if the smart systems are down? Is there a backup offline server for this?
P09,Guests/Visitors,87,1,08/04/2026 16:00,"Can I access my data and control how it is used, delete it and set permissions?"
P09,Guests/Visitors,88,1,08/04/2026 15:59,What sorts of secuirty and protection do I have for my data?
P09,Guests/Visitors,89,1,08/04/2026 15:59,What systems are there in the building?
P09,Guests/Visitors,90,1,08/04/2026 15:58,"So, the first question that I have is, what is the security like? I would be worried about my data or something else being collected and used in ways without my consent, so that's what makess me ask this question. Are there safeguards for my data? Is there a way for me to access and edit or delete my data? What legal recourse do I have if my data is stolen? Is my data encrypted in any way? Does the building have it's systems powered sustainable? What specific controls do I have over the systems? What types of systems are in the building and what are they used for and how do they work?"
P16,Building Owners/Property Managers,1,3,08/04/2026 16:58,is the air safe with alot of people in one room
P16,Building Owners/Property Managers,2,2,08/04/2026 16:57,what is the security like
P16,Building Owners/Property Managers,3,2,08/04/2026 16:57,can anyone just enter the building
P16,Building Owners/Property Managers,4,2,08/04/2026 16:56,how good is the air flow
P16,Building Owners/Property Managers,5,2,08/04/2026 16:56,how structualy sound is the building
P16,Building Owners/Property Managers,6,2,08/04/2026 16:56,can your building survive a tornado
P16,Building Owners/Property Managers,7,2,08/04/2026 16:55,what happens in an earthquake
P16,Building Owners/Property Managers,8,2,08/04/2026 16:55,how many people can the building hold
P16,Building Owners/Property Managers,9,2,08/04/2026 16:55,does your building have smoke detectors
P16,Building Owners/Property Managers,10,2,08/04/2026 16:55,how fast are the fans on the building
P16,Building Owners/Property Managers,11,2,08/04/2026 16:54,does your building get cold in the winter
P16,Building Owners/Property Managers,12,2,08/04/2026 16:54,can your windows let sunlight in
P16,Building Owners/Property Managers,13,2,08/04/2026 16:54,are your windows safe around kids
P16,Building Owners/Property Managers,14,2,08/04/2026 16:53,do you keep rooms quite
P16,Building Owners/Property Managers,15,2,08/04/2026 16:53,do you block out all noise
P16,Building Owners/Property Managers,16,2,08/04/2026 16:53,how much does it cost to build you
P16,Building Owners/Property Managers,17,2,08/04/2026 16:52,do you save more energy
P16,Building Owners/Property Managers,18,2,08/04/2026 16:52,can you set your own thermostat
P16,Building Owners/Property Managers,19,2,08/04/2026 16:52,how cool is the building
P16,Building Owners/Property Managers,20,2,08/04/2026 16:51,do you cost less than other building
P16,Building Owners/Property Managers,21,2,08/04/2026 16:51,how sound proof are you
P16,Building Owners/Property Managers,22,1,08/04/2026 16:48,how long do you last
P16,Building Owners/Property Managers,23,1,08/04/2026 16:48,can you run on your own without intervention
P16,Building Owners/Property Managers,24,1,08/04/2026 16:47,can you clean yourself
P16,Building Owners/Property Managers,25,1,08/04/2026 16:47,can you grow food and plants on top of the building
P16,Building Owners/Property Managers,26,1,08/04/2026 16:47,how do taxes work on your building
P16,Building Owners/Property Managers,27,1,08/04/2026 16:47,how much do you cost to build
P16,Building Owners/Property Managers,28,1,08/04/2026 16:46,can you clean graffitti by yourself
P16,Building Owners/Property Managers,29,1,08/04/2026 16:46,how does the electric bill work
P16,Building Owners/Property Managers,31,1,08/04/2026 16:45,how many people can live at your building
P16,Building Owners/Property Managers,32,1,08/04/2026 16:45,are you alive
P16,Building Owners/Property Managers,33,1,08/04/2026 16:44,can you self manage yourself
P16,Building Owners/Property Managers,34,1,08/04/2026 16:43,how good are you for the environment
P16,Building Owners/Property Managers,35,1,08/04/2026 16:43,do you think like a robot
P16,Building Owners/Property Managers,36,1,08/04/2026 16:42,how long can you last than other buildings
P16,Building Owners/Property Managers,37,1,08/04/2026 16:42,what does a smart builing do
P12,Guests/Visitors,1,4,08/04/2026 16:55,What is the current baseload?
P12,Guests/Visitors,2,4,08/04/2026 16:55,Is the boiler overheating?
P12,Guests/Visitors,3,4,08/04/2026 16:54,Can you turn down the glare by yourself?
P12,Guests/Visitors,4,4,08/04/2026 16:54,What is the average sound level?
P12,Guests/Visitors,5,4,08/04/2026 16:53,How many fans do you have?
P12,Guests/Visitors,6,4,08/04/2026 16:53,Are the ventilation fans on?
P12,Guests/Visitors,7,4,08/04/2026 16:53,What is the ventilation speed on?
P12,Guests/Visitors,8,4,08/04/2026 16:53,What temp is the basement?
P12,Guests/Visitors,9,4,08/04/2026 16:52,Where is the hottest rooM?
P12,Guests/Visitors,10,4,08/04/2026 16:52,Where is the darkest room?
P12,Guests/Visitors,11,4,08/04/2026 16:52,How much energy is the lighting using?
P12,Guests/Visitors,12,4,08/04/2026 16:51,What time is peak energy consumption?
P12,Guests/Visitors,13,4,08/04/2026 16:51,How much energy have you used this month?
P12,Guests/Visitors,14,4,08/04/2026 16:50,How much energy have you used this week?
P12,Guests/Visitors,15,4,08/04/2026 16:50,How much energy have you used today?
P12,Guests/Visitors,16,4,08/04/2026 16:49,Are their any rooms that are cold right now?
P12,Guests/Visitors,17,4,08/04/2026 16:48,Can you send alert when the air quality becomes low?
P12,Guests/Visitors,18,4,08/04/2026 16:47,Can you shut off the lights in unoccupied rooms?
P12,Guests/Visitors,19,4,08/04/2026 16:47,Can you look for any energy usage spikes?
P12,Guests/Visitors,20,4,08/04/2026 16:46,When is peak demand for energy?
P12,Guests/Visitors,21,3,08/04/2026 16:44,How many people are in the break area?
P12,Guests/Visitors,22,3,08/04/2026 16:44,Is the fridge temperature at a safe level?
P12,Guests/Visitors,23,3,08/04/2026 16:43,Are your waste bins full?
P12,Guests/Visitors,24,3,08/04/2026 16:43,How close is the building to max Capacity right now?
P12,Guests/Visitors,25,3,08/04/2026 16:42,How many people have exited through thee main entrance in the last hour?
P12,Guests/Visitors,26,3,08/04/2026 16:42,How many people have entered using another entrance other than the main one?
P12,Guests/Visitors,27,3,08/04/2026 16:41,How many people have entered the main entrance today?
P12,Guests/Visitors,28,3,08/04/2026 16:40,What is the temperature in the server room?
P12,Guests/Visitors,29,3,08/04/2026 16:40,Which AV equipment is on right now?
P12,Guests/Visitors,30,3,08/04/2026 16:39,Which rooms have AV equipment installed?
P12,Guests/Visitors,31,3,08/04/2026 16:38,What is the temperature on the top floor?
P12,Guests/Visitors,32,3,08/04/2026 16:38,How cold is it in the basement?
P12,Guests/Visitors,33,3,08/04/2026 16:38,Which room has the highest temperature right now?
P12,Guests/Visitors,34,3,08/04/2026 16:37,Can you adjust the temperature of each room independently?
P12,Guests/Visitors,35,3,08/04/2026 16:36,Can you turn the lights on or off by yourself?
P12,Guests/Visitors,36,3,08/04/2026 16:36,Can you adjust the lighting on your own?
P12,Guests/Visitors,37,3,08/04/2026 16:35,What is the current occupancy?
P12,Guests/Visitors,38,3,08/04/2026 16:34,Which rooms have the lights off?
P12,Guests/Visitors,39,3,08/04/2026 16:34,What are the different lighting settings you have?
P12,Guests/Visitors,40,3,08/04/2026 16:33,Has the air quality suddenly decreased?
P12,Guests/Visitors,41,2,08/04/2026 16:32,Are all the pumps working correctly?
P12,Guests/Visitors,42,2,08/04/2026 16:31,What is the average barometric pressure?
P12,Guests/Visitors,43,2,08/04/2026 16:30,How fast are the ventilation fans spinning?
P12,Guests/Visitors,44,2,08/04/2026 16:30,Do you have any batteries that are running low?
P12,Guests/Visitors,45,2,08/04/2026 16:29,Is there any unusual vibrations currently?
P12,Guests/Visitors,46,2,08/04/2026 16:28,Is the boiler working correctly?
P12,Guests/Visitors,47,2,08/04/2026 16:28,How much water do you use in a month?
P12,Guests/Visitors,48,2,08/04/2026 16:27,How many smart plugs do you have?
P12,Guests/Visitors,49,2,08/04/2026 16:27,What is your current air quality?
P12,Guests/Visitors,50,2,08/04/2026 16:26,What temperature is the thermostat set at?
P12,Guests/Visitors,51,2,08/04/2026 16:25,How much gas do you use per month?
P12,Guests/Visitors,52,2,08/04/2026 16:25,What is your humidity level?
P12,Guests/Visitors,53,2,08/04/2026 16:24,What is your average temperature?
P12,Guests/Visitors,54,2,08/04/2026 16:23,What mode is the HVAC system in right now?
P12,Guests/Visitors,55,2,08/04/2026 16:23,Do any rooms have a high co2?
P12,Guests/Visitors,56,2,08/04/2026 16:22,Which room has the most people?
P12,Guests/Visitors,57,2,08/04/2026 16:22,What is the quietest room?
P12,Guests/Visitors,58,2,08/04/2026 16:21,What is the noisiest room?
P12,Guests/Visitors,59,2,08/04/2026 16:20,How many windows are locked or unlocked?
P12,Guests/Visitors,60,2,08/04/2026 16:20,How many windows are open?
P12,Guests/Visitors,61,2,08/04/2026 16:19,How many people are here inside?
P12,Guests/Visitors,62,1,08/04/2026 16:17,How much electricity do you use per month?
P12,Guests/Visitors,63,1,08/04/2026 16:16,Do you have a maintenance crew?
P12,Guests/Visitors,64,1,08/04/2026 16:16,Do you have coed bathrooms?
P12,Guests/Visitors,65,1,08/04/2026 16:15,What is the most used paint color here?
P12,Guests/Visitors,66,1,08/04/2026 16:14,What is the main material you are made of?
P12,Guests/Visitors,67,1,08/04/2026 16:14,Do you get any of your power from solar panels?
P12,Guests/Visitors,68,1,08/04/2026 16:12,How many windows do you have?
P12,Guests/Visitors,69,1,08/04/2026 16:12,Do you have a network of computers?
P12,Guests/Visitors,70,1,08/04/2026 16:11,What are your yearly costs to operate?
P12,Guests/Visitors,72,1,08/04/2026 16:10,Do you have a cafeteria?
P12,Guests/Visitors,73,1,08/04/2026 16:10,Is there access to the roof?
P12,Guests/Visitors,74,1,08/04/2026 16:10,Do you have a basement?
P12,Guests/Visitors,75,1,08/04/2026 16:09,What is the maximum number of people you can hold?
P12,Guests/Visitors,76,1,08/04/2026 16:08,How many stair wells do you have?
P12,Guests/Visitors,77,1,08/04/2026 16:08,Do you have elevators and how many?
P12,Guests/Visitors,78,1,08/04/2026 16:07,How many bathrooms do you have and where are they located.
P12,Guests/Visitors,80,1,08/04/2026 16:07,What kind of heating and air conditioning is installed here?
P12,Guests/Visitors,81,1,08/04/2026 16:06,Where are all entrances and exits?
P10,Student/Researchers/Academics,1,4,08/04/2026 16:45,How can we increase ventilation in a room without opening a window?
P10,Student/Researchers/Academics,2,4,08/04/2026 16:44,What is the best way to conserve water in the building?
P10,Student/Researchers/Academics,3,4,08/04/2026 16:44,How should we best reduce carbon emissions?
P10,Student/Researchers/Academics,4,4,08/04/2026 16:44,What devices should be completely unplugged when not i n use to reduce standby loads?
P10,Student/Researchers/Academics,5,4,08/04/2026 16:43,How should we go about building a green roof for our building?
P10,Student/Researchers/Academics,6,4,08/04/2026 16:41,How should we best use natural lighting to reduce the use of electrical lighting?
P10,Student/Researchers/Academics,7,4,08/04/2026 16:40,How can we best soundproof the meeting room?
P10,Student/Researchers/Academics,8,4,08/04/2026 16:39,What should we do to maintain the best air indoor quality possible?
P10,Student/Researchers/Academics,9,4,08/04/2026 16:37,What is the best temperature to set?
P10,Student/Researchers/Academics,10,4,08/04/2026 16:36,How do we reduce our energy consumption?
P10,Student/Researchers/Academics,11,3,08/04/2026 16:34,Are  there any free seating spaces in the break room right now?
P10,Student/Researchers/Academics,12,3,08/04/2026 16:33,Is there anyone in the rooftop garden right now?
P10,Student/Researchers/Academics,13,3,08/04/2026 16:32,Is the server room overheated right now?
P10,Student/Researchers/Academics,14,3,08/04/2026 16:32,What happens to the server room in the event of a spike?
P10,Student/Researchers/Academics,15,3,08/04/2026 16:32,what happens to the server room in the event of an outage?
P10,Student/Researchers/Academics,16,3,08/04/2026 16:31,How is access to the server room restricted?
P10,Student/Researchers/Academics,17,3,08/04/2026 16:31,Is the cafe crowded right now?
P10,Student/Researchers/Academics,18,3,08/04/2026 16:30,How long will it take to fully charge my car?
P10,Student/Researchers/Academics,19,3,08/04/2026 16:29,When is the best time to visit the break room?
P10,Student/Researchers/Academics,20,3,08/04/2026 16:29,How many people are in the meeting room right now?
P10,Student/Researchers/Academics,21,3,08/04/2026 16:26,Are all the microwaves in use in the break room right now?
P10,Student/Researchers/Academics,22,3,08/04/2026 16:25,Are all the vehicle charging stations in use right now?
P10,Student/Researchers/Academics,23,3,08/04/2026 16:24,Is there anyone in the meeting room right now?
P10,Student/Researchers/Academics,24,3,08/04/2026 16:23,Is there anyone in the lobby right now?
P10,Student/Researchers/Academics,25,3,08/04/2026 16:22,How crowded is the break room right now?
P10,Student/Researchers/Academics,26,2,08/04/2026 16:20,Where is my dog right now?
P10,Student/Researchers/Academics,27,2,08/04/2026 16:19,Why is my kitchen sink clogged right now?
P10,Student/Researchers/Academics,28,2,08/04/2026 16:19,Why is my bathroom sink clogged right now?
P10,Student/Researchers/Academics,29,2,08/04/2026 16:19,Why is my bathroom clogged right now?
P10,Student/Researchers/Academics,30,2,08/04/2026 16:18,What is the minimum temperature I need to set in my home to prevent the pipes from freezing?
P10,Student/Researchers/Academics,31,2,08/04/2026 16:17,What is the air quality index right now?
P10,Student/Researchers/Academics,32,2,08/04/2026 16:16,Are my windows leaking heat right now?
P10,Student/Researchers/Academics,33,2,08/04/2026 16:16,Is it too dark in my room right now for me to use the computer?
P10,Student/Researchers/Academics,34,2,08/04/2026 16:15,How much electrical energy have I used this month?
P10,Student/Researchers/Academics,35,2,08/04/2026 16:14,What is the standby load of all the devices in my house?
P10,Student/Researchers/Academics,36,2,08/04/2026 16:14,What is the wind speed outside the building right now?
P10,Student/Researchers/Academics,37,2,08/04/2026 16:13,Why is my boiler not working right now?
P10,Student/Researchers/Academics,38,2,08/04/2026 16:12,How much gas have I used this month so far?
P10,Student/Researchers/Academics,39,2,08/04/2026 16:12,How much water have I used this month so far?
P10,Student/Researchers/Academics,40,2,08/04/2026 16:12,Why is my furnace not running?
P10,Student/Researchers/Academics,41,2,08/04/2026 16:10,How much VOC is my new mattress emiting?
P10,Student/Researchers/Academics,42,2,08/04/2026 16:09,How do I maintain the best humidity for my house?
P10,Student/Researchers/Academics,43,2,08/04/2026 16:09,What is the best humidity level for my house?
P10,Student/Researchers/Academics,44,2,08/04/2026 16:09,What is the level of humidity inside my house right now?
P10,Student/Researchers/Academics,45,2,08/04/2026 16:08,What is the temperature in my bedroom right now?
P10,Student/Researchers/Academics,46,1,08/04/2026 16:07,Why is my floor bouncy?
P10,Student/Researchers/Academics,47,1,08/04/2026 16:07,How long will the roof last?
P10,Student/Researchers/Academics,48,1,08/04/2026 16:06,What improvements can you think of?
P10,Student/Researchers/Academics,49,1,08/04/2026 16:06,How are mice getting into the building?
P10,Student/Researchers/Academics,50,1,08/04/2026 16:06,Why do I hear strange sounds in the wall?
P10,Student/Researchers/Academics,51,1,08/04/2026 16:05,Why is my wall leaking water?
P10,Student/Researchers/Academics,52,1,08/04/2026 16:05,How do I make you more environmentally-friendly?
P10,Student/Researchers/Academics,53,1,08/04/2026 16:05,Do you have any maintenance issues right now?
P10,Student/Researchers/Academics,54,1,08/04/2026 16:04,How long will you last?
P10,Student/Researchers/Academics,55,1,08/04/2026 16:04,How do I keep the building cool without air conditioning?
P10,Student/Researchers/Academics,56,1,08/04/2026 16:04,How can I best prepare you if my area is prone to flooding?
P10,Student/Researchers/Academics,57,1,08/04/2026 16:03,How can I save on electricity?
P10,Student/Researchers/Academics,58,1,08/04/2026 16:03,What I can do to make you last longer?
P10,Student/Researchers/Academics,59,1,08/04/2026 16:02,What can I do to help keep the building warmer during the winter?
P10,Student/Researchers/Academics,60,1,08/04/2026 16:01,Why are my floors dipping?
P08,Occupants/Tenants/Employees,1,4,08/04/2026 16:41,can residents grow things on the roof?
P08,Occupants/Tenants/Employees,2,4,08/04/2026 16:41,what is meant by a green roof?
P08,Occupants/Tenants/Employees,3,4,08/04/2026 16:40,where does the grey water go?
P08,Occupants/Tenants/Employees,4,4,08/04/2026 16:40,what does the rainwater that is harvested from the roof get used for?
P08,Occupants/Tenants/Employees,5,4,08/04/2026 16:40,"can you tell me the idea amounts of these things, or at least the amounts where it's not harmful? can you show me side by side graphs?"
P08,Occupants/Tenants/Employees,6,4,08/04/2026 16:39,how much indoor pollution is a problem?
P08,Occupants/Tenants/Employees,7,4,08/04/2026 16:38,how much energy do the escalators use?
P08,Occupants/Tenants/Employees,8,4,08/04/2026 16:38,"can you, the building direct me to the quickest elevator based on use and time etc rather than me just choosing one at random?"
P08,Occupants/Tenants/Employees,9,4,08/04/2026 16:37,"who, other than the building, analyzes the data and looks for patterns and where efficiencies could be maximized?"
P08,Occupants/Tenants/Employees,10,4,08/04/2026 16:36,what do I do if it's too loud in a common area?
P08,Occupants/Tenants/Employees,11,4,08/04/2026 16:36,does the building give a warning if the sound level is too high in my apartment?
P08,Occupants/Tenants/Employees,12,4,08/04/2026 16:35,how often are the filters cleaned and maintained?
P08,Occupants/Tenants/Employees,13,4,08/04/2026 16:35,How does the building respond to other pollutants?
P08,Occupants/Tenants/Employees,14,4,08/04/2026 16:34,how will the building respond if the CO2 level is getting close to unhealthy?
P08,Occupants/Tenants/Employees,15,4,08/04/2026 16:34,Do the solar panels on the roof equate to savings for residents or just for building owners?
P08,Occupants/Tenants/Employees,16,4,08/04/2026 16:33,"Can you, the building, darken my windows when it is bright outside to fight glare and to make hvac more efficient?"
P08,Occupants/Tenants/Employees,17,4,08/04/2026 16:33,"how can you, the building help me minimize glare on my screens?"
P08,Occupants/Tenants/Employees,18,4,08/04/2026 16:32,is there a governor of sorts that keeps residents from turning the hvac too high or too low?
P08,Occupants/Tenants/Employees,19,4,08/04/2026 16:32,Can I make it 65 in my bedroom at night and 72 in my livingroom during the afternoon automatically?
P08,Occupants/Tenants/Employees,20,4,08/04/2026 16:31,when is the most efficient time for me to run my dishwasher?
P08,Occupants/Tenants/Employees,21,3,08/04/2026 16:29,"it didn't click that I had explored the scenarios even though I did, so I'm going back through and reclicking them"
P08,Occupants/Tenants/Employees,22,3,08/04/2026 16:28,can you tell me what the ideal VOC and PM2.5 should be?
P08,Occupants/Tenants/Employees,23,3,08/04/2026 16:26,can I call out to the building with my voice and ask for brighter lights in a stairwell or for the building to call 911 anywhere I am?
P08,Occupants/Tenants/Employees,24,3,08/04/2026 16:25,do stairwell doors lock ever?
P08,Occupants/Tenants/Employees,25,3,08/04/2026 16:25,are there sensors and cameras covering all of the stairwells and corridors?
P08,Occupants/Tenants/Employees,26,3,08/04/2026 16:25,have there been any safety issues in the parking areas of this building?
P08,Occupants/Tenants/Employees,27,3,08/04/2026 16:25,will the building automatically change the lighting in the parking garage if someone walks in?
P08,Occupants/Tenants/Employees,28,3,08/04/2026 16:24,will the building alert me when my EV is done charging?
P08,Occupants/Tenants/Employees,29,3,08/04/2026 16:24,is EV charging included with rent?  if not how much does it cost?
P08,Occupants/Tenants/Employees,30,3,08/04/2026 16:23,what sort of security and safety measures are in place on the roof?
P08,Occupants/Tenants/Employees,31,3,08/04/2026 16:23,does green roof or terrace mean plants?
P08,Occupants/Tenants/Employees,32,3,08/04/2026 16:22,are we allowed to access the roof?
P08,Occupants/Tenants/Employees,33,3,08/04/2026 16:22,what is the average noise level here?
P08,Occupants/Tenants/Employees,34,3,08/04/2026 16:22,how many people can use this area at once?
P08,Occupants/Tenants/Employees,35,3,08/04/2026 16:22,are the kitchen facilities smart as well?
P08,Occupants/Tenants/Employees,36,3,08/04/2026 16:22,"do the vending machines accept cards or google/apple pay, or do they only take cash?"
P08,Occupants/Tenants/Employees,37,3,08/04/2026 16:21,how many people can fit in the lobby/reception area?
P08,Occupants/Tenants/Employees,38,3,08/04/2026 16:21,are the wayfinding displays interactive?
P08,Occupants/Tenants/Employees,39,3,08/04/2026 16:21,what do the wayfinding displays look like?
P08,Occupants/Tenants/Employees,40,3,08/04/2026 16:20,is security automated or human?
P08,Occupants/Tenants/Employees,41,3,08/04/2026 16:20,is visitor check in automated or human?
P08,Occupants/Tenants/Employees,42,3,08/04/2026 16:20,how much energy does the server room draw?
