qid,personas,stage,question,level,level_name,latent_level,latent_level_name,gap_score,n_new,difficulty,answer_basis,answerability,why,latent_why,architecture,pipeline_stages,data_sources,new_items_str
qb0fb350eefba,Guests/Visitors,3,"Can your motion/people detection sensors come to some conclusions about how hard people are working, like for example by logging how much time a particular desk is empty and stuff like that?",1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,Yes/no capability question; human recalls if sensors can infer desk vacancy/productivity.,Needs desk occupancy streams plus productivity/social data and correlation; these are not instrumented.,ontology/knowledge graph; time-series store; analytics sandbox; visualisation; RBAC; [NEW] desk occupancy/motion sensors (new data source; add to ontology); [NEW] desk-user/booking mapping (add to ontology+KB); [NEW] productivity/survey pipeline (new data source),dialogue -> intent classification -> ontology capability query -> [NEW] occupancy/desk-data ingestion -> [NEW] productivity/survey ingestion -> analytics(correlation/occupancy) -> privacy/RBAC check -> visualisation -> response,building ontology; [NEW] desk occupancy time-series (new data source); [NEW] desk-user/booking map (add to ontology+KB); [NEW] productivity/satisfaction survey or work-output data (new data source),Calendar / room-booking API; Occupancy sensing; Occupant surveys / feedback
q278f6cc94278,Guests/Visitors,2,"Can you note one-off instances as well, instead of just looking for patterns with stuff like noise events?",1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,partial,Yes/no capability check about logging one-off events.,Manual event intake exists; automatic noise one-offs need time-series anomaly analytics and missing noise feed.,LangGraph orchestrator; report intake (Postgres); ontology/knowledge graph; time-series store; analytics sandbox/anomaly detection; visualisation; [NEW] noise/loudness sensor feed (new data source; add to ontology),dialogue -> intent classification -> capability check -> report-intake event model -> ontology sensor query -> optional anomaly detection -> [NEW] noise event feed/thresholding -> response,report intake database; building ontology; live temperature/CO2/humidity time-series for floor 5; [NEW] noise/loudness time-series (new data source),Calendar / room-booking API; Noise / acoustic sensing
q5d6c047c6f8c,Guests/Visitors,4,"Can you differentiate between loud noise spikes that are actually a problem versus just something normal, like a lot of people laughing at a joke?",1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,A yes/no capability check; surface answer is a clear single-fact status.,"Needs acoustic event time-series, anomaly/classification, and context/complaint correlation; noise is not instrumented.",LangGraph; ontology/knowledge graph; time-series store; analytics sandbox; report intake; [NEW] noise/acoustic-event feed (new data source + add to ontology); [NEW] occupancy/event context feed (new data source),dialogue -> intent classification -> capability check -> ontology query -> [NEW] acoustic feed ingestion -> anomaly/event classification -> context/complaint correlation -> response,building ontology; report intake/complaint logs; [NEW] noise/acoustic time-series (new data source); [NEW] acoustic-event labels/classes (add to ontology); [NEW] occupancy/event context feed (new data source),Calendar / room-booking API; Noise / acoustic sensing; Occupancy sensing
qed672b975579,Guests/Visitors,3,Can the system figure out how much exercise people are getting with stairwells?,1,Factual Recall,4,Causal Diagnosis,3,2,11,hybrid,requires_extension,Asked as yes/no capability check; human answer is a single capability fact.,Needs stairwell usage time-series plus stair geometry and exercise model; occupancy sensors are not present.,ontology/knowledge graph; floor-plan + spatial reasoning; time-series store; analytics sandbox; visualisation; LLM; [NEW] stairwell people-count sensor feed (new data source; add to ontology),dialogue -> intent classification -> ontology/floor-plan query -> [NEW] stair-count retrieval -> exercise-estimation analytics -> visualisation -> response,building ontology; floor plans; [NEW] anonymous stairwell people-count time-series (new data source); general LLM knowledge for MET/stair-energy estimates,Occupancy sensing; Other / niche
q4fc904af96d2,Guests/Visitors,3,How do you keep track of foot traffic in the lobby?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Visitor asks a clear capability/method fact: whether/how lobby footfall is tracked.,"Footfall tracking needs occupancy/people-count streams and count analytics, which are missing.",ontology/knowledge graph; time-series store; analytics sandbox; capability knowledge base; [NEW] lobby people-count/occupancy sensor or camera/Wi-Fi analytics feed as new data source; [NEW] people-counter classes added to ontology,dialogue -> capability check -> ontology locate lobby -> [NEW] people-count feed retrieval -> analytics(counts/trends) -> response,building ontology; floor plans; [NEW] lobby occupancy/footfall time-series; [NEW] people-count device metadata added to ontology+KB,Occupancy sensing
q0f4e9b6a7ec2,Guests/Visitors,2,I am concerned about getting a solid night's sleep. Does your building use noise events to keep track of interruptions?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,"Yes/no capability check about noise-event tracking; trivial, single-fact, clear.",Tracking interruptions needs missing noise-event feed and night-window event analytics.,ontology/knowledge graph; time-series store; analytics sandbox; report intake; [NEW] acoustic/noise event sensor feed (new data source); [NEW] noise-event classes and quiet-hour rules (add to ontology+KB),dialogue -> capability check -> ontology query -> [NEW] noise-event ingestion -> filter sleep window -> event threshold/anomaly analytics -> response,building ontology; capability KB; report intake; [NEW] noise event/dBA time-series; [NEW] quiet-hour policy metadata,Noise / acoustic sensing; Policy / document KB
q336c506f81e0,Guests/Visitors,2,So many windows! Do these have sensors to keep track of the glare index?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Clear yes/no sensor-capability check; single factual answer if metadata exists.,Glare tracking needs [NEW] light/luminance streams plus derived time-series glare-index analytics.,ontology/knowledge graph; floor-plan/spatial reasoning; time-series store; analytics sandbox; [NEW] daylight/glare sensor feed (new data source; add light/glare classes to ontology),dialogue -> intent classification -> ontology sensor inventory -> [NEW] daylight/glare feed ingestion -> derive glare index -> response,building ontology; floor plans; [NEW] illuminance/luminance/glare sensor time-series (new data source; add to ontology),Lighting sensing/control
qe68ccfba87cf,Guests/Visitors,2,Are the windows displayed on your building using window sensors? I hope they tell people if they're open for too long!,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Yes/no capability check about window sensors and open-too-long alerts.,"Open-too-long alerts need contact-state streams, duration analytics, and alert rules; window sensors absent.",ontology/knowledge graph; time-series store; analytics sandbox; alert service; [NEW] window/contact sensor feed (new data source; add to ontology); [NEW] window-open alert rule/recipients (add to ontology+KB),dialogue -> capability intent -> ontology query for windows/sensors -> [NEW] contact-state retrieval -> duration threshold analytics -> alert-rule check -> response,building ontology; floor plans; [NEW] window/contact sensor time-series (new data source; add to ontology); [NEW] window-open alert configuration (add to ontology+KB),Occupancy sensing; Other / niche
q514e5a7b4c40,Guests/Visitors,2,Does your sound level sensor distinguish between necessary sound and nuisance noise?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Yes/no capability check for sound sensor noise classification; clear single fact.,"Requires missing acoustic sensing plus classification of sound context, not just ontology lookup.",ontology/knowledge graph; capability KB; time-series store; analytics sandbox; [NEW] sound-level/audio-feature sensor feed (new data source; add Sound_Level_Sensor to ontology); [NEW] acoustic event/noise nuisance classifier and taxonomy (add to ontology+KB),dialogue -> intent classification -> capability/ontology query -> [NEW] acoustic data ingestion -> analytics/classification -> response,building ontology; capability KB; [NEW] sound/noise time-series or audio features; [NEW] nuisance-noise taxonomy/labels; report intake complaint records,Noise / acoustic sensing
qf359e36077ae,IT/Data Scientists,4,Can people in the building receive real time alerts when a workspace is noiser than usual?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Yes/no alerting capability check; surface answer is whether real-time noise alerts can be provided.,"Requires real-time noise stream, historical baseline and anomaly detection; noise sensing is absent.",ontology/knowledge graph; time-series store; analytics sandbox/anomaly detection; alert service; response formatting/RBAC; [NEW] noise sensor feed (new sensor + add noise points to ontology),dialogue -> intent classification -> ontology workspace query -> [NEW] noise stream retrieval -> baseline/anomaly analytics -> alert routing -> response/push alert,building ontology; workspace metadata; [NEW] noise sensor time-series; alert subscription/RBAC data,Noise / acoustic sensing
q2346847590f3,IT/Data Scientists,3,Can we monitor exhaust and CO levels in the underground car park?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Capability yes/no for a specific monitoring modality/location; no diagnosis requested.,Needs new CO/exhaust sensors in car park with time-series monitoring and trend analytics.,ontology/knowledge graph; time-series store; analytics sandbox; visualisation/alerts; [NEW] underground car park metadata/plan (add to ontology+KB or inputs/ file); [NEW] CO and exhaust-gas sensor feeds for CO/NOx/PM/VOC (new sensor feed; add points/classes to ontology),dialogue -> intent classification -> ontology/spatial query -> [NEW] CO/exhaust sensor ingestion -> time-series retrieval -> threshold/trend analytics -> visualisation/alert -> response,building ontology; [NEW] underground car park plan/metadata (inputs/ file and ontology+KB); [NEW] CO sensor feed (new sensor feed); [NEW] exhaust-gas sensor feeds for NOx/PM/VOC (new sensor feed),Extended IAQ (PM/VOC/NO2 etc.); Other / niche
q076849e574b6,IT/Data Scientists,2,Can smart buildings analyze which equipment vibrates the most over time? And isolate the equipment?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,"Yes/no capability check; single-fact, clear, no causal explanation despite analytic wording.",Needs vibration time-series tied to equipment plus ranking/isolation analytics; modality is not installed.,LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; visualisation; [NEW] vibration/accelerometer sensor feed (new data source); [NEW] vibration point/equipment mappings added to ontology,dialogue -> intent classification -> ontology query -> [NEW] vibration ingestion/retrieval -> analytics(ranking/anomaly/isolation) -> visualisation -> response,building ontology/equipment topology; [NEW] vibration/accelerometer time-series; [NEW] equipment-vibration point mappings in ontology,Equipment condition monitoring
qd721cbcfb6d4,IT/Data Scientists,4,Can the building alert those inside when CO2 levels are too high?,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,Yes/no capability check against CO2 sensors and alerting; clear threshold-based task.,Threshold alerting uses CO2 time series; building-wide occupant notification needs missing floor0-4 streams and notification API.,"ontology/knowledge graph; time-series store; analytics sandbox/threshold rule; alert service; RBAC; [NEW] live CO2 streams floors 0-4 (new sensor feed); [NEW] occupant notification API to signage/PA/mobile (external API, add endpoints to ontology+KB)",dialogue -> intent classification(alert/capability) -> ontology query CO2 points -> time-series threshold check -> alert rule -> [NEW] occupant notification/control -> log alert -> response,building ontology; live floor-5 CO2 time-series; [NEW] floor0-4 live CO2 streams; [NEW] PA/digital-signage/mobile notification API,Live streams floors 0-4; Occupancy sensing; Other / niche
qf1601b43b6c3,IT/Data Scientists,3,Can we be notified when the cafe is the slowest and least crowded?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Yes/no notification capability check; answer hinges on whether cafe crowd data exists.,"Requires new cafe crowd/order feeds, historical low-traffic analytics and an alert trigger.",LangGraph; ontology/knowledge graph; capability KB; time-series store; analytics sandbox; alert service; visualisation; [NEW] cafe footfall/occupancy sensor feed (new data source; add occupancy points to ontology); [NEW] cafe POS/order-rate feed (new data source),dialogue -> alert intent -> locate cafe -> [NEW] crowd/POS feed retrieval -> analytics(rank slowest windows) -> threshold/alert rule -> notification -> response,building ontology; capability KB cafe facts; [NEW] cafe occupancy/footfall time-series; [NEW] POS/order-rate time-series,Occupancy sensing; Other / niche
qd43dbe936e4f,Guests/Visitors,4,is the elevator ever in standby mode,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Yes/no operational-mode fact; human only recalls/checks whether standby occurs.,"Requires lift mode/status history or controller config, absent from current data.",ontology/knowledge graph; time-series/event store; analytics sandbox; [NEW] lift controller mode/status feed (new data source; add lift modes to ontology),dialogue -> intent classification -> ontology query for lift -> [NEW] retrieve lift mode events -> aggregate standby occurrences -> response,building ontology; [NEW] lift controller status/mode event feed (new data source; add to ontology),Calendar / room-booking API; Other / niche
q8cd04c1633cb,Guests/Visitors,4,do you use the HVAC report to limit the heating in certain zones,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,Yes/no control-policy/process lookup about reports and zone heating limits.,Needs report archive plus BMS heating control/setpoint logs to verify policy.,ontology/knowledge graph; capability knowledge base; report service; control intent; time-series store; analytics sandbox; [NEW] HVAC report/control-policy files in inputs/ folder; [NEW] BMS heating setpoint/command feed (new data source; add to ontology),dialogue -> intent classification -> HVAC zone ontology query -> [NEW] report/policy retrieval -> [NEW] control-log retrieval -> verify zone heating limits -> response,building ontology; capability KB HVAC zoning; [NEW] HVAC report/control-policy documents (inputs/ + KB); [NEW] BMS heating setpoint/command logs (new data source),BMS actuation / write-back; Other / niche; Policy / document KB
q020dc2567a53,Guests/Visitors,4,have you ever had any problems with the system being overloaded,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,Yes/no incident-history recall; a human checks whether overload problems occurred.,Needs historical overload telemetry/logs plus threshold/anomaly checks; current data lacks those feeds.,"ontology/knowledge graph; time-series store; analytics sandbox; report/alert retrieval; [NEW] BMS/IT/electrical incident/alarm logs (new data source); [NEW] overload/load telemetry + capacity thresholds (new data source, add to ontology)",dialogue -> intent classification -> resolve target system -> ontology query -> [NEW] incident/alarm retrieval -> [NEW] load telemetry retrieval -> threshold/anomaly analytics -> response,building ontology; report intake; [NEW] BMS/IT/electrical incident and alarm logs; [NEW] system load/utilisation telemetry and capacity thresholds,BMS actuation / write-back; Ontology metadata enrichment; Other / niche
q2876ffac148c,Guests/Visitors,2,how do residents receive alerts about the wind speed,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,Asks delivery method for a configured alert; single policy fact if available.,Wind-speed alerts need missing weather/wind feed plus threshold monitoring and resident-channel config.,LangGraph alert intent; capability knowledge base; ontology/knowledge graph; analytics sandbox/thresholding; alert service/RBAC; [NEW] wind-speed/weather API or rooftop anemometer feed (new data source); [NEW] resident alert-channel/subscription config (add to ontology+KB),dialogue -> intent classification -> alert policy lookup -> [NEW] wind feed/threshold config retrieval -> resident-channel lookup -> response,capability KB; building ontology; [NEW] wind-speed/weather time-series feed; [NEW] resident alert policy/subscriptions,Other / niche; Policy / document KB; Weather feed
q2cd8fbd70176,Guests/Visitors,4,Can power be stored over the weekend to be used during peak weekday periods?,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,"Capability yes/no; clear entity and outcome, single-fact answer.","Needs BESS metadata, energy/tariff time-series, and storage-shift feasibility analytics.",ontology/knowledge graph; capability KB; time-series store; analytics sandbox; [NEW] BESS/energy-storage asset model and controls (add to ontology+KB); [NEW] building energy/BESS telemetry feed (new data source); [NEW] tariff/peak-period API (new data source),dialogue -> intent classification -> ontology/capability query -> [NEW] BESS/energy/tariff retrieval -> analytics(storage-shift feasibility) -> response,building ontology; capability KB; [NEW] BESS asset/control metadata (add to ontology+KB); [NEW] energy meter and BESS telemetry (new data source); [NEW] tariff/peak-period feed (new data source),Energy metering; Other / niche; Tariff / cost data
qbb06d648fabd,Occupants/Tenants/Employees,2,Would the employees/occupants be given suggestions or warnings that use is above averaage?,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,Surface is a yes/no capability check about above-average use alerts.,"Needs consumption telemetry, baselines, threshold analytics and alert delivery; energy/resource use is not instrumented.",ontology/knowledge graph; time-series store; analytics sandbox; alert/recommendation service; RBAC; [NEW] energy/resource metering feed (new data source); [NEW] occupant notification preferences/delivery (add to ontology+KB),dialogue -> intent classification -> capability/ontology query -> [NEW] energy-use retrieval -> baseline analytics -> alert/recommendation generation -> [NEW] notification delivery -> response,building ontology; time-series store; [NEW] energy/resource meter time-series; [NEW] occupant opt-in/contact preferences,Energy metering; Occupancy sensing; Other / niche
q994a2570f3af,Guests/Visitors,3,Is there an easily accessible location to see every power spike or loss event without diving deeply into the Computer Systems?,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,Asks whether/where an accessible power-event view exists; a deterministic capability/location lookup.,Power spike/loss visibility needs missing power-quality streams plus event detection/alert analytics.,ontology/knowledge graph; time-series store; analytics sandbox; alert service; visualisation; capability KB; [NEW] power-quality/energy metering feed (new data source); [NEW] outage/event log feed; [NEW] accessible dashboard metadata (add to ontology+KB),dialogue -> capability check -> ontology query -> [NEW] power/event data retrieval -> spike/loss threshold or anomaly detection -> dashboard lookup/visualisation -> response,building ontology; capability KB; [NEW] power-quality meter time-series; [NEW] outage/event logs; [NEW] accessible dashboard inventory,Access / security systems; Energy metering; Other / niche
q15b3b20b6a95,Guests/Visitors,2,How long can this Building run on backup power?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Visitor asks for one building-specific duration; surface form is a simple factual lookup.,Real runtime needs backup system specs plus load/fuel or battery telemetry and runtime calculation.,ontology/knowledge graph; capability KB; time-series store; analytics sandbox; [NEW] emergency-power asset/specs add to ontology+KB; [NEW] electrical load and generator/UPS fuel/battery telemetry as new sensor feed,dialogue -> intent classification -> ontology query -> [NEW] backup asset/spec retrieval -> [NEW] load/fuel telemetry retrieval -> analytics(runtime estimate) -> response,building ontology; capability KB; [NEW] emergency-power O&M/spec files in inputs/ and ontology+KB; [NEW] electrical load and backup fuel/battery time-series feed,Energy metering; Other / niche
q072b44a42d3f,Guests/Visitors,3,Do the lifts or elevators have energy-saving lights installed? I also want to know about how much power these devices use.,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Asks a yes/no lift-lighting fact plus power figures; no causal reasoning.,Power use needs operational energy/power telemetry or specs and aggregation; lift lighting and energy data are absent.,ontology/knowledge graph; capability KB; time-series store; analytics sandbox; [NEW] lift/elevator lighting inventory (add to ontology + capability KB); [NEW] lift/lighting power or energy submeter feed (new data source + add meter classes to ontology),dialogue -> intent classification -> ontology/capability query -> [NEW] lift-lighting inventory -> [NEW] power meter retrieval -> analytics aggregation -> response,building ontology; capability KB lift metadata; [NEW] lift lighting asset/spec inventory; [NEW] lift/elevator/lighting power or energy meter time-series,Energy metering; Lighting sensing/control
qc36c4a924eed,Guests/Visitors,2,Would it be able to actually see a glare on my computer screen?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Yes/no capability check about glare detection; single-fact answer and clear intent.,Needs new glare/luminance or CV sensing plus workstation metadata; no light/vision feeds exist.,ontology/knowledge graph; floor-plan + spatial reasoning; analytics sandbox; visualisation; [NEW] luminance/camera glare sensor feed (new data source; add glare/light points to ontology); [NEW] desk/screen geometry metadata added to ontology+KB,dialogue -> capability check -> ontology/spatial lookup -> [NEW] glare sensor or CV retrieval -> analytics(glare detection) -> response,building ontology; floor plans; [NEW] luminance/camera glare feed; [NEW] workstation/screen geometry metadata,Access / security systems; Other / niche
q0bc67382fc95,Occupants/Tenants/Employees,4,Can you detect water leaks?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Capability yes/no; clear single-fact answer with no human reasoning.,Robust leak detection needs new water/leak telemetry plus threshold/anomaly alert analytics.,ontology/knowledge graph; capability KB; time-series store; analytics sandbox; alerting; [NEW] water leak sensor/alarm feed (new data source + add to ontology); [NEW] water flow meter feed (new data source + add to ontology),dialogue -> intent classification -> capability check -> ontology query -> [NEW] water/leak feed retrieval -> analytics(threshold/anomaly) -> alert/status response,building ontology; capability KB; [NEW] water leak/alarm sensor time-series; [NEW] water flow meter time-series,Water metering
q14fb4c06a052,Occupants/Tenants/Employees,2,What is the air quality index?,1,Factual Recall,4,Causal Diagnosis,3,2,11,hybrid,requires_extension,Asks for one current index value; a human would read it from a dashboard if available.,Formal AQI needs pollutant time windows and breakpoint calculation; bldg1 lacks pollutant sensors/external AQI.,"ontology/knowledge graph; time-series store; analytics sandbox; [NEW] indoor pollutant sensor feed for PM2.5/PM10/TVOC/NO2/O3/CO (new sensor feed, add classes to ontology); [NEW] outdoor AQI API if outdoor index requested",dialogue -> clarify indoor/outdoor and location -> ontology query -> [NEW] pollutant/API retrieval -> AQI breakpoint calculation -> response,building ontology; [NEW] indoor pollutant time-series; [NEW] pollutant classes/properties in ontology; [NEW] external outdoor AQI API if ambient AQI is requested,Extended IAQ (PM/VOC/NO2 etc.); Other / niche
q3d5a5ebbde17,Occupants/Tenants/Employees,2,How much energy is used?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Requests one energy-consumption KPI; no causal or comparative reasoning.,Requires interval energy telemetry and time-window aggregation/integration; energy data absent.,LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; [NEW] energy/submetering feed (new data source; add meter points to ontology+KB),dialogue -> intent classification -> resolve period/scope -> ontology query for energy meters -> [NEW] meter time-series retrieval -> kWh aggregation -> response,building ontology; [NEW] energy meter/submeter time-series feed (new data source; add meter points to ontology+KB),Energy metering; Other / niche
qb1c4e3864aff,Occupants/Tenants/Employees; Student/Researchers/Academics,4,Is there any water leakage in the building?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Current yes/no status; clear single-fact if leak telemetry/alarms exist.,Leak status needs live water flow/leak telemetry and anomaly rules; no water sensors are installed.,"ontology/knowledge graph; time-series store; analytics sandbox anomaly detection; alerting/visualisation; [NEW] water leak detectors and flow meter feeds (new data source, add to ontology)",dialogue -> intent classification -> ontology query for water zones/sensors -> [NEW] water sensor retrieval -> anomaly/leak rule evaluation -> alert/status -> response,building ontology; [NEW] water leak detector alarms; [NEW] water flow meter time-series,Water metering
q85b5054d4b6e,Occupants/Tenants/Employees; Student/Researchers/Academics,3,Is there any queue at the vending machines?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Yes/no current queue state; clear single-fact request.,Queue state must be inferred from people-count/CV sensing around vending zones; not instrumented.,ontology/knowledge graph; capability KB; floor-plan/spatial reasoning; time-series store; analytics sandbox; [NEW] vending-area people-counter or CV queue-detection feed (new data source; add queue/occupancy points to ontology),dialogue -> intent classification -> lookup vending locations -> spatial zone mapping -> [NEW] queue sensor retrieval -> analytics(queue length/wait state) -> response,capability KB/floor plans for vending locations; building ontology; [NEW] people-counter/CV queue-length time-series,Occupancy sensing; Other / niche
qda00e565e348,Occupants/Tenants/Employees; Student/Researchers/Academics,1,Are there any maintenance problems?,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,"Asks for current yes/no status, but 'maintenance problems' is broad.","Requires current faults, reports, alarms and sensor anomaly checks across building systems.",LangGraph orchestrator; ontology/knowledge graph; report intake; time-series store; analytics sandbox; alert service; [NEW] CMMS/work-order feed (new data source); [NEW] BMS alarm/fault log feed (new data source); [NEW] live streams for floors 0-4 (new sensor feed),dialogue -> intent classification -> ontology scope query -> report-intake lookup -> [NEW] CMMS/BMS alarm retrieval -> sensor anomaly scan -> aggregate open issues -> response,building ontology; report intake Postgres; floor 5 temperature/CO2/humidity time-series; [NEW] CMMS/work-order records; [NEW] BMS alarm/fault logs; [NEW] floors 0-4 live sensor streams,BMS actuation / write-back; Live streams floors 0-4; Maintenance / CMMS records
q3db3c9360663,Occupants/Tenants/Employees,3,are emergency lights working ?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,"Yes/no operational safety status is a single-fact recall, not analysis.",Requires emergency-light telemetry and test/fault-log analytics; lighting feed/logs are absent.,ontology/knowledge graph; capability KB; analytics sandbox; alert/fault handling; [NEW] emergency-lighting status feed and inspection/test logs (new data source; add equipment to ontology+KB),dialogue -> intent classification -> resolve location/scope -> ontology query -> [NEW] status/test-log retrieval -> fault/test validation -> response,"building ontology; fire-safety capability KB; [NEW] emergency-lighting controller status, battery state, fault logs and test records",Lighting sensing/control; Other / niche
qf2dcf961dcdd,Guests/Visitors; Occupants/Tenants/Employees,3,Is there coffee made?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,"Current yes/no amenity status; once observed, it is a single clear fact.",Needs coffee-machine/pot telemetry and freshness/volume thresholds; no such feed exists.,"LangGraph; ontology/knowledge graph; capability KB; time-series store; analytics sandbox; [NEW] coffee machine/pot telemetry feed for brew time, temperature, and volume (new data source; add coffee assets/status points to ontology+KB)",dialogue -> intent classification -> ontology/capability query coffee station -> [NEW] coffee telemetry retrieval -> freshness/volume threshold check -> response,building ontology; capability KB; [NEW] coffee machine/pot telemetry feed; [NEW] coffee asset metadata added to ontology+KB,Ontology metadata enrichment; Other / niche
qc61fc583ef58,Guests/Visitors; Occupants/Tenants/Employees,2,How many people are in the building?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Direct request for the current building occupancy count; one numeric fact.,Needs building-wide occupancy sensing and fusion/aggregation; no occupancy modality is instrumented.,ontology/knowledge graph; time-series store; analytics sandbox; LangGraph intent routing; [NEW] occupancy sensor/people-counter/access-control feed via new data source; [NEW] occupancy points/zones added to ontology + capability KB,dialogue -> intent classification -> ontology query for occupancy zones -> [NEW] occupancy/access feed retrieval -> sensor fusion/de-duplication -> building-wide aggregation -> response,building ontology; [NEW] occupancy sensors or people counters; [NEW] access-control/Wi-Fi/BLE occupancy feed if used; [NEW] occupancy metadata in ontology + KB,Occupancy sensing
q2e8d36c60639,Guests/Visitors; Occupants/Tenants/Employees,2,Tell me what noise events have occurred in the last week.,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Fixed time-window event lookup; no comparison or causal reasoning.,Needs last-week noise time-series and event extraction; no acoustic sensors/event log loaded.,LangGraph orchestrator; ontology/knowledge graph; time-series store; analytics sandbox; visualisation; [NEW] acoustic/noise sensor feed (new data source; add noise points to ontology),dialogue -> intent classification -> ontology query for noise points -> [NEW] noise time-series retrieval(last week) -> analytics(threshold/event extraction) -> visualisation -> response,building ontology; [NEW] acoustic/noise-level time-series (new sensor feed; add noise points to ontology),Noise / acoustic sensing
q9c7577b03004,Guests/Visitors; Occupants/Tenants/Employees,2,What was the water usage for the building last month?,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Asks for one historical total; no interpretation beyond monthly usage lookup.,"Monthly water total needs meter time-series aggregation, but water metering is absent.",ontology/knowledge graph; time-series store; analytics sandbox; [NEW] water metering feed (new data source + add water meter points to ontology),dialogue -> intent classification -> ontology query -> [NEW] water meter retrieval -> analytics(monthly sum) -> response,building ontology; [NEW] water meter time-series feed,Water metering
q2b23cc304e53,Guests/Visitors; Occupants/Tenants/Employees,2,Have we lost power to the building?,1,Factual Recall,4,Causal Diagnosis,3,3,12,building-data,requires_extension,Asks for a current yes/no building power state with a determinate answer.,Needs real-time mains/panel telemetry and outage/heartbeat checks; power data is not instrumented.,ontology/knowledge graph; time-series store; analytics sandbox; alert handling; [NEW] mains power/voltage meter feed (new data source; add to ontology); [NEW] electrical panel/BMS alarm feed,dialogue -> intent classification(alert/sensor_data) -> ontology query for electrical supply -> [NEW] mains/alarm telemetry retrieval -> outage and heartbeat check -> response,building ontology; [NEW] mains voltage/power meter time-series; [NEW] electrical panel or BMS outage alarm feed,BMS actuation / write-back; Energy metering; Other / niche
q5b41347c0d25,Guests/Visitors; Occupants/Tenants/Employees,1,What is the temperature in the building,1,Factual Recall,4,Causal Diagnosis,3,1,10,building-data,requires_extension,Asks for current building temperature as a direct fact.,Building-wide current temp needs live time-series across floors; only floor 5 streams today.,Ontology/knowledge graph; time-series store; analytics sandbox; [NEW] live temperature streams for floors 0-4 (new sensor feed),dialogue -> sensor_data intent -> ontology query for temperature points -> time-series latest retrieval -> [NEW] floors 0-4 stream ingestion/retrieval -> aggregate stats -> response,building ontology; live floor 5 temperature time-series; [NEW] live temperature time-series for floors 0-4,Live streams floors 0-4
qb8a921139db9,Student/Researchers/Academics,4,Can you detect water leaks automatically?,1,Factual Recall,4,Causal Diagnosis,3,2,11,building-data,requires_extension,Clear yes/no capability check; human surface reasoning is just whether automatic leak detection exists.,Automatic leak detection needs water-flow/leak telemetry plus anomaly detection and alerts.,ontology/knowledge graph; time-series store; analytics sandbox; alerting; visualisation; [NEW] water flow/pressure/leak sensors (new sensor feed); [NEW] plumbing topology and water meter classes (add to ontology + KB),dialogue -> capability check -> ontology query -> [NEW] water stream retrieval -> anomaly detection -> alert/visualisation -> response,building ontology; time-series store; existing humidity sensors; [NEW] water flow/pressure/leak sensor time-series; [NEW] plumbing topology metadata,Other / niche; Water metering
