uuid,label,sensor_name,table,value_col 
67f22175-7e91-5b8a-ab99-129b62d6bbe5,Room 2.09 — Academic Office occupancy (simulated) [persons],Room2.09_sat_occupancy,occupancy_data,occupancy
8bc70aa2-1d1e-54eb-a71c-e62b7e6e65f4,Room 2.10 — Academic Office occupancy (simulated) [persons],Room2.10_sat_occupancy,occupancy_data,occupancy
949c56ba-184c-5c9d-ad2c-eb027e7a9f74,Room 2.11 — Academic Office occupancy (simulated) [persons],Room2.11_sat_occupancy,occupancy_data,occupancy
8b026b74-db30-575d-b08d-4b8c62deb8fb,Room 2.12 — Academic Office occupancy (simulated) [persons],Room2.12_sat_occupancy,occupancy_data,occupancy
6ef1db42-151a-5bae-8c20-21d857434885,Room 2.13 — Meeting Room occupancy (simulated) [persons],Room2.13_sat_occupancy,occupancy_data,occupancy
668931f1-77e2-5b84-9947-501417f61014,Room 2.14 — Meeting Room occupancy (simulated) [persons],Room2.14_sat_occupancy,occupancy_data,occupancy
108466bd-6817-5a19-a450-31cd20c5dc34,Room 2.15 — Seminar Room occupancy (simulated) [persons],Room2.15_sat_occupancy,occupancy_data,occupancy
e20abc26-224a-58e8-8581-64c9a8830314,Room 2.17 — Research Laboratory occupancy (simulated) [persons],Room2.17_sat_occupancy,occupancy_data,occupancy
90ad1101-fddc-5ca4-bdcb-7e37a180233d,Room 2.18 — Research Laboratory occupancy (simulated) [persons],Room2.18_sat_occupancy,occupancy_data,occupancy
c46bfbbe-41a9-547e-8e61-45c3c995ca97,Room 2.19 — Research Laboratory occupancy (simulated) [persons],Room2.19_sat_occupancy,occupancy_data,occupancy
90a40d0d-bda5-5cc9-9950-dd915dfbc5e9,Room 2.20 — Research Laboratory occupancy (simulated) [persons],Room2.20_sat_occupancy,occupancy_data,occupancy
039e5da3-226e-50fb-a683-bed54d31ae2d,Room 2.21 — Research Laboratory occupancy (simulated) [persons],Room2.21_sat_occupancy,occupancy_data,occupancy
80b5bc95-78c3-518a-85f1-5d470cc5c624,Room 2.22 — Research Laboratory occupancy (simulated) [persons],Room2.22_sat_occupancy,occupancy_data,occupancy
8ea7a0e9-4977-5492-97ab-4138b8e514e1,Room 2.24 — Academic Office occupancy (simulated) [persons],Room2.24_sat_occupancy,occupancy_data,occupancy
b70b4e2d-d6f7-5ed4-871b-ffa2b3364cc9,Room 2.26 — Academic Office occupancy (simulated) [persons],Room2.26_sat_occupancy,occupancy_data,occupancy
e45414b6-6dcd-588a-bb68-4693c6171d9a,Room 2.34 — Telecommunications Room occupancy (simulated) [persons],Room2.34_sat_occupancy,occupancy_data,occupancy
20ab7f37-7036-5f36-aeec-562f29323d01,Room 2.35 — Restroom (Male) occupancy (simulated) [persons],Room2.35_sat_occupancy,occupancy_data,occupancy
7bc793af-28a4-5d57-819c-70a458efca50,Room 2.36 — Restroom (Female) occupancy (simulated) [persons],Room2.36_sat_occupancy,occupancy_data,occupancy
944b4cb2-4e9a-5cba-a5f8-4dc3cfed8111,Room 2.44 — Server Room occupancy (simulated) [persons],Room2.44_sat_occupancy,occupancy_data,occupancy
0fdf5b0a-95f2-58be-b7c3-36fe75bcaf7e,Room 2.47 — Academic Office occupancy (simulated) [persons],Room2.47_sat_occupancy,occupancy_data,occupancy
10aa6a89-589b-5e4d-9591-0cde318be87b,Room 2.48 — Academic Office occupancy (simulated) [persons],Room2.48_sat_occupancy,occupancy_data,occupancy
de5482cc-b8c4-5902-913f-19270d672546,Room 2.49 — Academic Office occupancy (simulated) [persons],Room2.49_sat_occupancy,occupancy_data,occupancy
36ed38e6-57c4-58c0-ae65-0e2f3212dcb3,Room 2.50 — Academic Office occupancy (simulated) [persons],Room2.50_sat_occupancy,occupancy_data,occupancy
f2cae4dd-1c99-57ee-872c-92f336baa5d8,Room 2.52 — Research Laboratory occupancy (simulated) [persons],Room2.52_sat_occupancy,occupancy_data,occupancy
a0bcc817-4f53-50fa-a1cb-7dacb744fe72,Room 2.53 — Research Laboratory occupancy (simulated) [persons],Room2.53_sat_occupancy,occupancy_data,occupancy
0e972e37-965a-57b5-b283-759d05eb4b71,Room 2.54 — Research Laboratory occupancy (simulated) [persons],Room2.54_sat_occupancy,occupancy_data,occupancy
46311542-bd82-562c-a07d-dc5d80baf065,Room 2.55 — Research Laboratory occupancy (simulated) [persons],Room2.55_sat_occupancy,occupancy_data,occupancy
ad508709-495e-5028-a0f8-ecbaf17a7d5a,Room 2.56 — Research Laboratory occupancy (simulated) [persons],Room2.56_sat_occupancy,occupancy_data,occupancy
d2529843-0675-5bac-bb1e-9fd5a7bc034b,Room 2.57 — Research Laboratory occupancy (simulated) [persons],Room2.57_sat_occupancy,occupancy_data,occupancy
d344e4a1-d7ee-5c3e-92b2-3be8ae9457c0,Room 2.58 — Academic Office occupancy (simulated) [persons],Room2.58_sat_occupancy,occupancy_data,occupancy
6c9422f0-60af-587e-bcb9-5b06d84aade6,Room 2.59 — Academic Office occupancy (simulated) [persons],Room2.59_sat_occupancy,occupancy_data,occupancy
42a550d6-663d-545a-96b3-512a9c97fa37,Room 2.60 — Academic Office occupancy (simulated) [persons],Room2.60_sat_occupancy,occupancy_data,occupancy
316f3fa6-3485-5d52-9421-dbf30cedc6a2,Room 2.61 — Academic Office occupancy (simulated) [persons],Room2.61_sat_occupancy,occupancy_data,occupancy
e9341179-44f8-5c2e-a0a8-0a8271ac5a36,Room 2.62 — Academic Office occupancy (simulated) [persons],Room2.62_sat_occupancy,occupancy_data,occupancy
01ee7c37-c2b1-556c-86ad-be10c6a089a7,Room 2.63 — Academic Office occupancy (simulated) [persons],Room2.63_sat_occupancy,occupancy_data,occupancy
0478d445-aa93-5ecc-98f5-104cfe98a6d0,Room 2.64 — Academic Office occupancy (simulated) [persons],Room2.64_sat_occupancy,occupancy_data,occupancy
cac15b2c-a194-55f5-a82e-3e1c0c088846,Room 2.65 — Academic Office occupancy (simulated) [persons],Room2.65_sat_occupancy,occupancy_data,occupancy
e8a603d7-b906-57ef-84a6-772c2eaac2ff,Room 2.66 — Staff Break Room / Kitchen occupancy (simulated) [persons],Room2.66_sat_occupancy,occupancy_data,occupancy
da905240-ca36-57aa-8a0f-c85b03d4c41f,Room 2.67 — Storage Room occupancy (simulated) [persons],Room2.67_sat_occupancy,occupancy_data,occupancy
17ab57e7-6126-569b-b3af-e354f74e4502,Room 3.01 — Research Laboratory occupancy (simulated) [persons],Room3.01_sat_occupancy,occupancy_data,occupancy
c419262f-1b24-54c4-911d-5d053ae188e2,Room 3.02 — Research Laboratory occupancy (simulated) [persons],Room3.02_sat_occupancy,occupancy_data,occupancy
bc630faa-3119-5b08-b6e8-e4333c74d4c9,Room 3.03 — Research Laboratory occupancy (simulated) [persons],Room3.03_sat_occupancy,occupancy_data,occupancy
a5816b5b-c5d8-58d7-83b7-e6368d7ba4ca,Room 3.04 — Research Laboratory occupancy (simulated) [persons],Room3.04_sat_occupancy,occupancy_data,occupancy
e056bab9-a560-5094-988d-5801e12598b9,Room 3.05 — Computer Laboratory occupancy (simulated) [persons],Room3.05_sat_occupancy,occupancy_data,occupancy
2ee48b66-3af1-5cdb-8d02-8b5825d0204f,Room 3.06 — Computer Laboratory occupancy (simulated) [persons],Room3.06_sat_occupancy,occupancy_data,occupancy
cd79e7eb-604f-5edc-9e38-9ffb84f67918,Room 3.07 — Academic Office occupancy (simulated) [persons],Room3.07_sat_occupancy,occupancy_data,occupancy
15811add-5961-59fb-b54a-10698c674eec,Room 3.08 — Academic Office occupancy (simulated) [persons],Room3.08_sat_occupancy,occupancy_data,occupancy
491bd4e4-afe6-5402-b434-6f7cd7b9b778,Room 3.09 — Academic Office occupancy (simulated) [persons],Room3.09_sat_occupancy,occupancy_data,occupancy
571bdafe-63d8-5cce-a953-98afa74b8baa,Room 3.10 — Academic Office occupancy (simulated) [persons],Room3.10_sat_occupancy,occupancy_data,occupancy
5c953c7f-0c26-5371-aa29-f8726ed771d4,Room 3.11 — Academic Office occupancy (simulated) [persons],Room3.11_sat_occupancy,occupancy_data,occupancy
0fab8c9e-b8e6-5e11-848b-12674459b54a,Room 3.12 — Academic Office occupancy (simulated) [persons],Room3.12_sat_occupancy,occupancy_data,occupancy
b4bafd3a-9ecf-5a62-8743-4cc6c6fc348a,Room 3.13 — Seminar Room occupancy (simulated) [persons],Room3.13_sat_occupancy,occupancy_data,occupancy
e71f115e-1421-5fa3-8090-1fecb7cb48f8,Room 3.14 — Seminar Room occupancy (simulated) [persons],Room3.14_sat_occupancy,occupancy_data,occupancy
67e4bf1e-4630-5e28-b6c2-83ce8766f0a5,Room 3.15 — Meeting Room occupancy (simulated) [persons],Room3.15_sat_occupancy,occupancy_data,occupancy
80b90abf-6c69-5c19-a489-162f138cdb0c,Room 3.16 — Meeting Room occupancy (simulated) [persons],Room3.16_sat_occupancy,occupancy_data,occupancy
198a7888-e1e4-515f-a1ba-0a24650aedfc,Room 3.17 — Staff Common Room occupancy (simulated) [persons],Room3.17_sat_occupancy,occupancy_data,occupancy
d6b6f842-ba87-5f82-aada-e3f8ec6bed0d,Room 3.18 — Kitchen occupancy (simulated) [persons],Room3.18_sat_occupancy,occupancy_data,occupancy
6e5637ba-842a-5d49-b81e-49a26b585f50,Room 3.20 — Academic Office occupancy (simulated) [persons],Room3.20_sat_occupancy,occupancy_data,occupancy
f039d638-6383-53e9-afaa-4769e86d2c7a,Room 3.22 — Academic Office occupancy (simulated) [persons],Room3.22_sat_occupancy,occupancy_data,occupancy
cdcb72ab-f92a-5cf3-b150-c62886527ef9,Room 3.26 — Meeting Room occupancy (simulated) [persons],Room3.26_sat_occupancy,occupancy_data,occupancy
1ef251fb-4951-54c9-b06d-aa24cea404d2,Room 3.27 — Meeting Room occupancy (simulated) [persons],Room3.27_sat_occupancy,occupancy_data,occupancy
0a426298-f4a4-5f66-837a-1a9b70bdfab4,Room 3.36 — Restroom (Male) occupancy (simulated) [persons],Room3.36_sat_occupancy,occupancy_data,occupancy
71f9df60-bd13-518c-a654-8bb90afd88e0,Room 3.37 — Restroom (Female) occupancy (simulated) [persons],Room3.37_sat_occupancy,occupancy_data,occupancy
f935344c-f4b1-5cf7-a626-851c9af833e3,Room 3.38 — Telecommunications Room occupancy (simulated) [persons],Room3.38_sat_occupancy,occupancy_data,occupancy
99e61a95-d879-5589-8d33-246d98906df5,Room 3.46 — Academic Office occupancy (simulated) [persons],Room3.46_sat_occupancy,occupancy_data,occupancy
69879aea-177f-504c-96cc-708def088c59,Room 3.48 — Academic Office occupancy (simulated) [persons],Room3.48_sat_occupancy,occupancy_data,occupancy
a95db615-2544-57a8-b8ac-1cb96410bdab,Room 3.50 — Research Laboratory occupancy (simulated) [persons],Room3.50_sat_occupancy,occupancy_data,occupancy
e6e53d0d-1a85-5bb7-a111-a1cb118f41a2,Room 3.51 — Research Laboratory occupancy (simulated) [persons],Room3.51_sat_occupancy,occupancy_data,occupancy
ef07b059-d33a-5a93-850a-b2bc6878e93e,Room 3.52 — Research Laboratory occupancy (simulated) [persons],Room3.52_sat_occupancy,occupancy_data,occupancy
b7a37824-1d33-5301-b29b-eb718afc925c,Room 3.53 — Research Laboratory occupancy (simulated) [persons],Room3.53_sat_occupancy,occupancy_data,occupancy
e1a72558-8584-5f58-941d-ec7083b2310e,Room 3.54 — Research Laboratory occupancy (simulated) [persons],Room3.54_sat_occupancy,occupancy_data,occupancy
3356a801-debc-5ac3-a27a-103703b406ce,Room 3.56 — Research Laboratory occupancy (simulated) [persons],Room3.56_sat_occupancy,occupancy_data,occupancy
753e0f93-ef71-515c-a49a-c8b839985eaa,Room 3.57 — Research Laboratory occupancy (simulated) [persons],Room3.57_sat_occupancy,occupancy_data,occupancy
ac44136a-ebc1-5a5a-9de7-14ef0e2938af,Room 3.58 — Research Laboratory occupancy (simulated) [persons],Room3.58_sat_occupancy,occupancy_data,occupancy
880bf7f7-45fc-5b44-876c-9a76b691246f,Room 3.59 — Academic Office occupancy (simulated) [persons],Room3.59_sat_occupancy,occupancy_data,occupancy
396a8bb5-af8c-5253-9cbf-4da1a66bf115,Room 3.60 — Academic Office occupancy (simulated) [persons],Room3.60_sat_occupancy,occupancy_data,occupancy
b0a39f2c-8ebf-5e97-9362-8e50dc9b85e6,Room 3.61 — Academic Office occupancy (simulated) [persons],Room3.61_sat_occupancy,occupancy_data,occupancy
527aa905-bdde-5759-9bbc-54b7032568df,Room 3.62 — Academic Office occupancy (simulated) [persons],Room3.62_sat_occupancy,occupancy_data,occupancy
34d9ba37-da74-5359-81e8-6e7847b4a089,Room 3.63 — Academic Office occupancy (simulated) [persons],Room3.63_sat_occupancy,occupancy_data,occupancy
d3a09576-a7cd-5ee7-b1b0-f85881d49da1,Room 3.64 — Academic Office occupancy (simulated) [persons],Room3.64_sat_occupancy,occupancy_data,occupancy
b3627b02-d442-54f8-afbf-e48349bb01d5,Room 3.65 — Academic Office occupancy (simulated) [persons],Room3.65_sat_occupancy,occupancy_data,occupancy
aa24f271-b8f5-5c6c-8b3d-c74d5b29fe19,Room 3.66 — Academic Office occupancy (simulated) [persons],Room3.66_sat_occupancy,occupancy_data,occupancy
54006537-18d8-5862-a85a-a65af44db43d,Room 3.67 — Academic Office occupancy (simulated) [persons],Room3.67_sat_occupancy,occupancy_data,occupancy
4ec949ac-e7a0-5aa9-88a1-f9296f916f60,Room 3.68 — Academic Office occupancy (simulated) [persons],Room3.68_sat_occupancy,occupancy_data,occupancy
5ee7b09e-d1aa-5648-bc73-cf255abab718,Room 3.69 — Academic Office occupancy (simulated) [persons],Room3.69_sat_occupancy,occupancy_data,occupancy
e9ee0e8d-a29f-5eb9-87f9-db90866038b0,Room 3.70 — Academic Office occupancy (simulated) [persons],Room3.70_sat_occupancy,occupancy_data,occupancy
335d2818-76aa-5a7a-b916-434d5a9ec9d5,Room 3.71 — Academic Office occupancy (simulated) [persons],Room3.71_sat_occupancy,occupancy_data,occupancy
8f4a444a-1f25-566f-9978-3615e46dccbe,Room 4.01 — Research Laboratory occupancy (simulated) [persons],Room4.01_sat_occupancy,occupancy_data,occupancy
4105c296-2e59-5c75-88f1-0783506e8733,Room 4.02 — Research Laboratory occupancy (simulated) [persons],Room4.02_sat_occupancy,occupancy_data,occupancy
4164d87d-6a69-5be4-a7c3-8eddbdf67ca1,Room 4.03 — Research Laboratory occupancy (simulated) [persons],Room4.03_sat_occupancy,occupancy_data,occupancy
204064b7-66eb-534e-a774-a63b1cc4a702,Room 4.05 — Computer Laboratory occupancy (simulated) [persons],Room4.05_sat_occupancy,occupancy_data,occupancy
4df5db0f-40ff-5bab-ab36-cfeebf419bd1,Room 4.06 — Computer Laboratory occupancy (simulated) [persons],Room4.06_sat_occupancy,occupancy_data,occupancy
72e30023-2713-5c29-8570-924250afdf84,Room 4.07 — Academic Office occupancy (simulated) [persons],Room4.07_sat_occupancy,occupancy_data,occupancy
f18a2877-e14f-57fc-b343-f0de530d80e2,Room 4.08 — Academic Office occupancy (simulated) [persons],Room4.08_sat_occupancy,occupancy_data,occupancy
17010906-20c3-5034-bb3f-40d0671574c0,Room 4.09 — Academic Office occupancy (simulated) [persons],Room4.09_sat_occupancy,occupancy_data,occupancy
a06750b3-f36d-5de6-a7b9-554b0320626c,Room 4.10 — Academic Office occupancy (simulated) [persons],Room4.10_sat_occupancy,occupancy_data,occupancy
bc6852b8-d5b3-5ec6-b364-b9618a0e37a2,Room 4.11 — Meeting Room occupancy (simulated) [persons],Room4.11_sat_occupancy,occupancy_data,occupancy
51f13425-dae7-594b-a61d-73b5d0afaf8b,Room 4.12 — Meeting Room occupancy (simulated) [persons],Room4.12_sat_occupancy,occupancy_data,occupancy
43ff678d-e1ab-5d7e-b48e-9aa125c43465,Room 4.13 — Seminar Room occupancy (simulated) [persons],Room4.13_sat_occupancy,occupancy_data,occupancy
3628dbfb-c424-5f80-b44a-375f3be70100,Room 4.14 — Academic Office occupancy (simulated) [persons],Room4.14_sat_occupancy,occupancy_data,occupancy
7ed1a3a4-e3eb-5722-a26c-b52b4c29db09,Room 4.15 — Academic Office occupancy (simulated) [persons],Room4.15_sat_occupancy,occupancy_data,occupancy
31306a6c-8a78-5f37-812e-d850a1ac59df,Room 4.16 — Academic Office occupancy (simulated) [persons],Room4.16_sat_occupancy,occupancy_data,occupancy
88045dd4-aa9b-53dd-91e7-a557166e699e,Room 4.18 — Research Laboratory occupancy (simulated) [persons],Room4.18_sat_occupancy,occupancy_data,occupancy
a6f7a7ef-7d4d-5f10-94a6-71b60db948e4,Room 4.19 — Research Laboratory occupancy (simulated) [persons],Room4.19_sat_occupancy,occupancy_data,occupancy
f7621f01-c080-5430-8c57-898439951ff3,Room 4.20 — Research Laboratory occupancy (simulated) [persons],Room4.20_sat_occupancy,occupancy_data,occupancy
90a48bd5-bf22-50de-9a7a-b90b6d44c74e,Room 4.21 — Research Laboratory occupancy (simulated) [persons],Room4.21_sat_occupancy,occupancy_data,occupancy
d178f203-4ecb-5cb5-abc1-246b71ba204e,Room 4.22 — Research Laboratory occupancy (simulated) [persons],Room4.22_sat_occupancy,occupancy_data,occupancy
bbeadeb5-7205-5ba3-b2ad-5696bbf49530,Room 4.23 — Academic Office occupancy (simulated) [persons],Room4.23_sat_occupancy,occupancy_data,occupancy
1e1c1b5b-f4b1-5413-b4f7-9dd05fc91e9d,Room 4.24 — Academic Office occupancy (simulated) [persons],Room4.24_sat_occupancy,occupancy_data,occupancy
c5422931-da49-5e65-bba7-9879cf8c30a0,Room 4.34 — Telecommunications Room occupancy (simulated) [persons],Room4.34_sat_occupancy,occupancy_data,occupancy
e16a8852-18f1-5657-9335-ae27f460821a,Room 4.35 — Restroom (Male) occupancy (simulated) [persons],Room4.35_sat_occupancy,occupancy_data,occupancy
4b6d5da8-0cd5-5f6d-862a-736542403726,Room 4.36 — Restroom (Female) occupancy (simulated) [persons],Room4.36_sat_occupancy,occupancy_data,occupancy
40f6eb91-578f-52ba-8b68-562d48697bb0,Room 4.38 — Mechanical/Service Room occupancy (simulated) [persons],Room4.38_sat_occupancy,occupancy_data,occupancy
45266be0-d144-521a-8eb0-4fcbd219d88f,Room 4.44 — Server Room occupancy (simulated) [persons],Room4.44_sat_occupancy,occupancy_data,occupancy
d77e17b3-e4ee-5aee-b340-16cef34b5f34,Room 4.47 — Academic Office occupancy (simulated) [persons],Room4.47_sat_occupancy,occupancy_data,occupancy
265a6abf-cc2a-54d2-8c1a-cb39c90d4f9d,Room 4.49 — Academic Office occupancy (simulated) [persons],Room4.49_sat_occupancy,occupancy_data,occupancy
bfe90b05-ae46-5210-ac0d-6f1bfeda0b9c,Room 4.50 — Academic Office occupancy (simulated) [persons],Room4.50_sat_occupancy,occupancy_data,occupancy
ad2fc05c-6c16-5d1c-a167-7a02cccc2bdc,Room 4.51 — Academic Office occupancy (simulated) [persons],Room4.51_sat_occupancy,occupancy_data,occupancy
02f48c9a-3e04-51bc-b1e3-91fa95a6a707,Room 4.52 — Academic Office occupancy (simulated) [persons],Room4.52_sat_occupancy,occupancy_data,occupancy
45d1f33d-1d14-584f-b385-3fe8d7eae6c7,Room 4.53 — Academic Office occupancy (simulated) [persons],Room4.53_sat_occupancy,occupancy_data,occupancy
6669cc06-6963-5113-8974-7a6a174bb57f,Room 4.55 — Research Laboratory occupancy (simulated) [persons],Room4.55_sat_occupancy,occupancy_data,occupancy
c3ebe0c1-e597-5f31-82b4-5a7176894124,Room 4.56 — Research Laboratory occupancy (simulated) [persons],Room4.56_sat_occupancy,occupancy_data,occupancy
4e06a312-6613-5f05-bfdc-757a87d9bb88,Room 4.57 — Research Laboratory occupancy (simulated) [persons],Room4.57_sat_occupancy,occupancy_data,occupancy
f101e5a9-5afe-5cac-9001-a81ba994411b,Room 4.58 — Research Laboratory occupancy (simulated) [persons],Room4.58_sat_occupancy,occupancy_data,occupancy
ddaadc26-8e1f-5787-80a3-c34b0afb7bb9,Room 4.59 — Research Laboratory occupancy (simulated) [persons],Room4.59_sat_occupancy,occupancy_data,occupancy
77ea2e4a-0172-584e-9bf5-504a88115717,Room 4.60 — Research Laboratory occupancy (simulated) [persons],Room4.60_sat_occupancy,occupancy_data,occupancy
6bcb63a3-b02d-5e4f-a0f5-75f8323d797a,Room 4.61 — Academic Office occupancy (simulated) [persons],Room4.61_sat_occupancy,occupancy_data,occupancy
43c5bc00-b805-5bd3-8f3c-cbe478700873,Room 4.62 — Academic Office occupancy (simulated) [persons],Room4.62_sat_occupancy,occupancy_data,occupancy
f259f022-b9dc-575d-87f1-fb4ef1e6176e,Room 4.63 — Academic Office occupancy (simulated) [persons],Room4.63_sat_occupancy,occupancy_data,occupancy
e9ad26f9-6f0a-587b-8ad1-6a02d4031f43,Room 4.64 — Academic Office occupancy (simulated) [persons],Room4.64_sat_occupancy,occupancy_data,occupancy
ca064d86-8666-5619-85f0-6256eacc6cdb,Room 4.65 — Academic Office occupancy (simulated) [persons],Room4.65_sat_occupancy,occupancy_data,occupancy
25955689-44b9-5a11-9e55-18a9aebeb055,Room 4.66 — Academic Office occupancy (simulated) [persons],Room4.66_sat_occupancy,occupancy_data,occupancy
00f24885-f994-512a-be41-7e8516042f2e,Room 4.67 — Academic Office occupancy (simulated) [persons],Room4.67_sat_occupancy,occupancy_data,occupancy
972b10cf-8ff9-5dcd-8eaa-ff5af20db6e1,Room 4.68 — Academic Office occupancy (simulated) [persons],Room4.68_sat_occupancy,occupancy_data,occupancy
daaeda54-2c14-5db8-94e5-052dd319a157,Room 4.69 — Academic Office occupancy (simulated) [persons],Room4.69_sat_occupancy,occupancy_data,occupancy
7a5191ef-9683-5631-abef-44bf4950801f,Room 4.70 — Staff Break Room occupancy (simulated) [persons],Room4.70_sat_occupancy,occupancy_data,occupancy
9fd1a726-5332-5b82-b2c0-78edd1e22ed9,Room 4.71 — Storage Room occupancy (simulated) [persons],Room4.71_sat_occupancy,occupancy_data,occupancy
4c1d504d-e247-5b20-bfb1-1774e2596e5b,Room 5.01 — Research Laboratory occupancy (simulated) [persons],Room5.01_sat_occupancy,occupancy_data,occupancy
308d0e1c-e79e-53dd-ab71-21778d21223f,Room 5.02 — Research Laboratory occupancy (simulated) [persons],Room5.02_sat_occupancy,occupancy_data,occupancy
68317d00-3a60-5ab4-a733-c4cfcb5dc323,Room 5.03 — Research Laboratory occupancy (simulated) [persons],Room5.03_sat_occupancy,occupancy_data,occupancy
9d586bf9-0f81-56eb-811d-98e84d935200,Room 5.04 — Research Laboratory occupancy (simulated) [persons],Room5.04_sat_occupancy,occupancy_data,occupancy
53a7a6dc-68b5-5e4b-aed8-dc152c34df8d,Room 5.05 — Research Laboratory occupancy (simulated) [persons],Room5.05_sat_occupancy,occupancy_data,occupancy
4243471c-7780-57dd-860d-ba35c3268020,Room 5.06 — Research Laboratory occupancy (simulated) [persons],Room5.06_sat_occupancy,occupancy_data,occupancy
18bbac42-5f5d-5fa4-acf2-385e95266179,Room 5.07 — Academic Office occupancy (simulated) [persons],Room5.07_sat_occupancy,occupancy_data,occupancy
a21b6a1a-5ba3-53c6-845a-aac163f3bf0d,Room 5.08 — Academic Office occupancy (simulated) [persons],Room5.08_sat_occupancy,occupancy_data,occupancy
ce8dbf71-e51c-56d0-90df-b3ed5e9b71cd,Room 5.09 — Academic Office occupancy (simulated) [persons],Room5.09_sat_occupancy,occupancy_data,occupancy
8bd68063-6385-5edf-b4dd-f151c5b11bc3,Room 5.10 — Academic Office occupancy (simulated) [persons],Room5.10_sat_occupancy,occupancy_data,occupancy
afcd2e81-096a-5366-9d7f-ed0140510689,Room 5.11 — Academic Office occupancy (simulated) [persons],Room5.11_sat_occupancy,occupancy_data,occupancy
4802ed4c-0e8b-5341-b905-7f3661c90025,Room 5.12 — Academic Office occupancy (simulated) [persons],Room5.12_sat_occupancy,occupancy_data,occupancy
0731c419-63d6-5eb9-b21b-e757a2ac765d,Room 5.13 — Academic Office occupancy (simulated) [persons],Room5.13_sat_occupancy,occupancy_data,occupancy
171f97de-5d07-5fea-ae37-09fdec5b379a,Room 5.14 — Academic Office occupancy (simulated) [persons],Room5.14_sat_occupancy,occupancy_data,occupancy
82161870-e195-5709-83d5-8f20d62acab6,Room 5.15 — Seminar / Conference Room occupancy (simulated) [persons],Room5.15_sat_occupancy,occupancy_data,occupancy
7c0ac634-4c23-5fa9-8dd2-7a1456fe4bd5,Room 5.16 — Seminar / Conference Room occupancy (simulated) [persons],Room5.16_sat_occupancy,occupancy_data,occupancy
23207e1e-acd4-5a54-86b2-384b00b634f6,Room 5.17 — Meeting Room occupancy (simulated) [persons],Room5.17_sat_occupancy,occupancy_data,occupancy
f93f76e5-6ea9-5047-94c1-a2ffa5d95e6d,Room 5.18 — Meeting Room occupancy (simulated) [persons],Room5.18_sat_occupancy,occupancy_data,occupancy
cd5fd60f-24d1-5a0a-89b2-33e3159cbaf5,Room 5.20 — Academic Office occupancy (simulated) [persons],Room5.20_sat_occupancy,occupancy_data,occupancy
f6997c6a-4bef-5464-a4a5-a7b6629211df,Room 5.21 — Academic Office occupancy (simulated) [persons],Room5.21_sat_occupancy,occupancy_data,occupancy
e133c6df-7f24-5da7-a1b4-d4825fa68cae,Room 5.22 — Academic Office occupancy (simulated) [persons],Room5.22_sat_occupancy,occupancy_data,occupancy
f1145e94-68ea-516f-99bc-c29cee3a4029,Room 5.23 — Academic Office occupancy (simulated) [persons],Room5.23_sat_occupancy,occupancy_data,occupancy
e7000faf-58b7-5781-8bf3-8eefc4e9c40d,Room 5.26 — Staff Break Room / Kitchen occupancy (simulated) [persons],Room5.26_sat_occupancy,occupancy_data,occupancy
f5bf7577-c1af-5f4b-892a-50d9ad401b40,Room 5.34 — Telecommunications Room occupancy (simulated) [persons],Room5.34_sat_occupancy,occupancy_data,occupancy
86672a2b-6c37-5cce-b3c9-760068e7c4bc,Room 5.35 — Restroom (Male) occupancy (simulated) [persons],Room5.35_sat_occupancy,occupancy_data,occupancy
a38ef877-0b7d-5271-9f97-8d159a2478c9,Room 5.36 — Restroom (Female) occupancy (simulated) [persons],Room5.36_sat_occupancy,occupancy_data,occupancy
3e5542f8-f13b-524a-9367-f1cb6087e82a,Room 5.44 — Server Room occupancy (simulated) [persons],Room5.44_sat_occupancy,occupancy_data,occupancy
c941d6b4-5563-5fd0-9a2a-6dcd1393f174,Room 5.45 — Academic Office occupancy (simulated) [persons],Room5.45_sat_occupancy,occupancy_data,occupancy
98063dd1-374c-5dd1-8b41-dfc4b10062c4,Room 5.48 — Academic Office occupancy (simulated) [persons],Room5.48_sat_occupancy,occupancy_data,occupancy
968a8cc6-a307-5ee1-8da8-99075658104f,Room 5.49 — Academic Office occupancy (simulated) [persons],Room5.49_sat_occupancy,occupancy_data,occupancy
3c527b05-e4c3-57f2-adca-c96aa77da87d,Room 5.50 — Research Laboratory occupancy (simulated) [persons],Room5.50_sat_occupancy,occupancy_data,occupancy
62cf3c24-71fb-5ef7-a008-3bcf4d454ced,Room 5.51 — Research Laboratory occupancy (simulated) [persons],Room5.51_sat_occupancy,occupancy_data,occupancy
60434196-d6a1-5628-9fe8-c7ab8e0d7fe7,Room 5.52 — Research Laboratory occupancy (simulated) [persons],Room5.52_sat_occupancy,occupancy_data,occupancy
c2154f53-4cae-546c-8522-835c34fbadf8,Room 5.53 — Research Laboratory occupancy (simulated) [persons],Room5.53_sat_occupancy,occupancy_data,occupancy
4df381fc-b1f4-5461-a359-7f2a9847b51d,Room 5.54 — Research Laboratory occupancy (simulated) [persons],Room5.54_sat_occupancy,occupancy_data,occupancy
87c543d0-1e8c-5759-86b5-47e6bb8ffff2,Room 5.56 — Research Laboratory occupancy (simulated) [persons],Room5.56_sat_occupancy,occupancy_data,occupancy
4bb14f75-6402-51d7-8946-503f48552d8b,Room 5.57 — Research Laboratory occupancy (simulated) [persons],Room5.57_sat_occupancy,occupancy_data,occupancy
